CWNU_id,l,b,sig_l,sig_b,n,plx,sig_plx,pmx,sig_pmx,pmy,sig_pmy,rv,sig_rv,nrv,logage,A0,m-M,class,RA_ICRS,DE_ICRS
CWNU_2687,211.79,0.326,0.034,0.063,55,0.248,0.054,-0.393,0.14,-0.093,0.077,50.47,4.38,3,8.85,1.35,12.6,1,102.62891,1.16494
CWNU_2688,247.95,-0.462,0.02,0.027,28,0.215,0.059,-2.067,0.047,2.622,0.036,85.81,,1,8.6,1.7,12.95,1,120.12133,-30.95511
CWNU_2689,168.632,-0.869,0.179,0.125,28,0.464,0.053,1.831,0.111,-3.236,0.061,,,0,8.55,2.1,11.45,1,77.97588,37.92237
CWNU_2690,300.181,0.084,0.066,0.048,52,0.313,0.029,-5.379,0.057,-0.687,0.081,-15.52,10.72,2,8.15,3.5,12.25,1,186.86117,-62.65952
CWNU_2691,229.415,2.91,0.159,0.085,28,0.332,0.068,-1.92,0.062,0.946,0.049,73.73,,1,8.65,0.65,12.4,1,113.18005,-13.24077
CWNU_2692,303.525,2.408,0.127,0.098,52,0.449,0.034,-5.644,0.058,-0.308,0.106,-33.43,,1,8.05,1.3,11.6,1,194.06135,-60.45821
CWNU_2693,11.96,-0.648,0.077,0.065,28,0.653,0.034,1.003,0.089,-2.628,0.046,,,0,7.5,1.45,10.9,1,273.54592,-18.88517
CWNU_2694,41.065,4.902,0.126,0.133,52,0.519,0.032,-0.171,0.096,-1.399,0.093,17.44,2.29,5,8.95,1.8,11.3,1,282.17535,9.46315
CWNU_2695,295.575,-1.65,0.061,0.026,28,0.312,0.022,-7.153,0.034,-0.053,0.063,-24.55,0.06,3,8.4,2.25,12.35,1,176.15137,-63.56308
CWNU_2696,17.303,0.405,0.056,0.124,28,0.566,0.055,0.207,0.071,-1.004,0.099,-45.04,,1,6.9,3,11.55,1,275.22204,-13.68235
CWNU_2697,208.793,-4.605,0.305,0.153,28,0.521,0.052,-0.212,0.094,-1.498,0.094,,,0,8.35,1.85,11.15,1,96.87281,1.57116
CWNU_2698,16.93,-1.211,0.06,0.042,45,0.35,0.039,0.003,0.056,-1.33,0.058,25.39,,1,8.3,4.75,11.9,1,276.51449,-14.76913
CWNU_2699,244.159,-4.918,0.084,0.135,52,0.334,0.053,-0.882,0.095,1.723,0.095,55.45,,1,8.9,0.6,12.2,1,113.44553,-29.92001
CWNU_2700,297.631,-1.216,0.051,0.05,52,0.443,0.04,-5.799,0.065,0.051,0.069,,,0,7.5,1.05,11.7,1,180.87281,-63.59319
CWNU_2701,273.685,-1.397,0.059,0.041,28,0.239,0.035,-4.102,0.07,3.505,0.072,,,0,6.7,3.4,13.6,1,140.45204,-51.9451
CWNU_2702,283.46,-3.624,0.05,0.045,28,0.325,0.039,-6.165,0.069,3.718,0.061,,,0,8.4,1.2,12.25,1,151.11366,-60.02338
CWNU_2703,145.952,2.808,0.039,0.033,41,0.298,0.038,0.197,0.099,-0.672,0.095,-60.4,,1,8.8,1.8,12.75,1,58.98222,57.18991
CWNU_2704,299.381,-0.206,0.03,0.031,28,0.289,0.015,-6.439,0.042,-0.116,0.081,,,0,6.0,0.5,12.4,1,185.05553,-62.86233
CWNU_2705,283.954,-0.325,0.159,0.068,27,0.407,0.025,-6.14,0.063,3.84,0.046,,,0,7.55,0.9,11.75,1,155.51149,-57.5847
CWNU_2706,44.002,2.258,0.038,0.017,27,0.291,0.056,-2.807,0.082,-5.459,0.073,59.36,4.15,2,9.35,2.95,12.4,1,285.91935,10.87803
CWNU_2707,103.381,-1.074,0.193,0.044,27,0.438,0.053,-3.873,0.055,-2.661,0.067,,,0,7.6,1.6,11.6,1,336.00104,56.0968
CWNU_2708,9.002,-0.825,0.042,0.055,50,0.388,0.035,-0.46,0.071,-1.657,0.084,11.39,5.27,2,8.5,3.8,11.7,1,272.194,-21.563
CWNU_2709,235.141,-3.595,0.119,0.103,50,0.301,0.038,-0.631,0.058,1.278,0.057,95.51,33.16,3,8.65,1.5,12.5,1,110.02803,-21.36661
CWNU_2710,22.098,0.413,0.052,0.052,27,0.334,0.047,-1.082,0.096,-3.174,0.042,35.58,2.56,3,7.9,5.5,12.75,1,277.50109,-9.43877
CWNU_2711,220.089,-0.113,0.149,0.098,50,0.45,0.049,-1.567,0.091,0.623,0.051,,,0,7.55,0.7,11.6,1,106.03546,-6.41809
CWNU_2712,294.149,0.943,0.037,0.064,27,0.526,0.038,-8.645,0.057,1.137,0.065,,,0,7.6,0.9,11.25,1,174.69139,-60.68352
CWNU_2713,53.257,-1.059,0.12,0.061,50,0.257,0.025,-2.995,0.045,-6.298,0.093,14.99,,1,6.25,5.3,13.35,1,293.4207,17.49687
CWNU_2714,344.36,-1.28,0.109,0.06,50,0.622,0.047,1.076,0.101,-1.803,0.088,-26.67,12.4,2,8.65,3,10.9,1,256.90971,-42.63463
CWNU_2715,348.973,-0.523,0.064,0.062,49,0.437,0.038,-0.242,0.087,-1.082,0.064,-39.81,,1,6.9,3.95,11.65,1,259.66817,-38.45611
CWNU_2716,23.539,-0.332,0.026,0.021,27,0.382,0.04,-0.706,0.079,-0.469,0.077,4.48,16.86,4,8.7,3.7,11.85,1,278.84376,-8.50463
CWNU_2717,190.899,-0.175,0.129,0.106,49,0.482,0.061,0.17,0.149,-2.509,0.077,23.01,,1,8.55,2.7,11.35,1,92.24167,19.41908
CWNU_2718,19.455,-0.419,0.026,0.027,57,0.338,0.038,-0.527,0.091,-3.52,0.064,41.27,2.9,3,8.6,4.3,11.95,1,277.00229,-12.16595
CWNU_2719,12.027,-1.746,0.032,0.039,49,0.499,0.023,-0.696,0.054,-0.045,0.054,-22.18,0.55,3,6.05,1.9,11.75,1,274.60196,-19.34829
CWNU_2720,95.313,0.145,0.06,0.051,27,0.274,0.045,-3.285,0.057,-3.886,0.048,,,0,6.0,1,12.7,1,323.77355,52.1599
CWNU_2721,73.707,2.576,0.097,0.035,27,0.356,0.023,-2.895,0.049,-4.678,0.059,-9.66,1.56,2,8.35,4.05,12.0,1,301.65674,36.95231
CWNU_2722,21.854,-3.148,0.17,0.132,49,0.563,0.047,0.657,0.074,-0.818,0.081,,,0,7.5,2,11.1,1,280.60315,-11.29077
CWNU_2723,14.322,-2.435,0.11,0.083,48,0.74,0.043,-0.561,0.107,-2.361,0.072,,,0,7.6,1.7,10.55,1,276.37795,-17.64584
CWNU_2724,241.037,-0.298,0.068,0.075,48,0.304,0.035,-2.043,0.063,1.219,0.066,51.97,9.7,2,8.9,0.95,12.25,1,116.26183,-24.93757
CWNU_2725,235.444,-1.402,0.102,0.213,54,0.346,0.059,-1.906,0.091,1.518,0.124,,,0,8.5,1.1,12.1,1,112.25166,-20.59816
CWNU_2726,180.78,1.497,0.23,0.245,27,0.301,0.063,0.549,0.097,-1.257,0.089,8.14,,1,9.0,1.35,12.75,1,88.33129,29.03686
CWNU_2727,317.465,1.28,0.135,0.102,27,0.499,0.058,-2.912,0.075,-2.978,0.116,,,0,7.4,2.5,11.25,1,221.40595,-58.33262
CWNU_2728,220.277,-3.026,0.139,0.083,48,0.402,0.036,-1.402,0.102,1.058,0.084,,,0,7.5,1.8,11.75,1,103.50925,-7.91436
CWNU_2729,350.04,-1.954,0.083,0.092,48,0.638,0.042,-0.227,0.102,-1.937,0.1,,,0,8.6,3.2,10.8,1,261.94452,-38.38459
CWNU_2730,284.492,1.314,0.112,0.049,27,0.396,0.082,-6.216,0.056,3.091,0.099,,,0,7.45,2.15,11.7,1,157.93374,-56.47179
CWNU_2731,86.112,1.271,0.09,0.032,26,0.376,0.052,-2.686,0.072,-3.016,0.044,,,0,6.75,1.35,12.25,1,312.80729,46.25257
CWNU_2732,347.633,-0.619,0.042,0.053,26,0.299,0.028,-1.184,0.072,-3.026,0.032,-45.37,,1,8.2,3.7,12.35,1,258.77021,-39.6042
CWNU_2733,319.528,0.53,0.074,0.059,26,0.451,0.054,-4.789,0.091,-3.188,0.145,,,0,6.95,4.2,12.2,1,225.54087,-58.06608
CWNU_2734,268.616,-3.559,0.269,0.142,26,0.51,0.072,-5.38,0.098,4.645,0.084,,,0,7.1,2.55,11.65,1,132.53659,-49.63786
CWNU_2735,292.094,-0.468,0.026,0.012,26,0.218,0.049,-7.543,0.037,2.191,0.059,,,0,6.0,4.25,13.8,1,169.74763,-61.37915
CWNU_2736,225.221,1.322,0.057,0.06,47,0.319,0.042,-0.521,0.079,0.595,0.075,,,0,8.0,1.3,12.2,1,109.72201,-10.30326
CWNU_2737,222.715,-0.564,0.288,0.144,26,0.533,0.082,-1.045,0.072,-1.027,0.143,,,0,8.55,2.2,11.2,1,106.84844,-8.95778
CWNU_2738,286.117,-0.582,0.032,0.023,26,0.225,0.039,-5.46,0.065,3.015,0.068,,,0,8.8,3.8,12.9,1,158.77074,-58.92848
CWNU_2739,93.216,-2.83,0.091,0.076,47,0.427,0.045,-3.665,0.084,-3.741,0.075,,,0,7.45,1.4,11.75,1,324.45372,48.54651
CWNU_2740,310.407,0.251,0.066,0.067,47,0.38,0.076,-4.294,0.07,-2.177,0.088,,,0,6.8,4.6,12.25,1,208.78247,-61.69289
CWNU_2741,329.627,-1.16,0.201,0.13,47,0.363,0.064,-3.295,0.122,-3.748,0.163,-45.53,17.06,4,8.8,3.6,11.95,1,241.94392,-53.53233
CWNU_2742,63.825,0.525,0.061,0.026,26,0.213,0.028,-3.191,0.048,-5.904,0.052,-14.69,,1,6.9,2.4,13.05,1,297.61186,27.45891
CWNU_2743,315.006,-1.347,0.12,0.111,64,0.321,0.041,-4.993,0.129,-2.953,0.07,,,0,6.95,3.6,12.3,1,219.06658,-61.73638
CWNU_2744,93.372,-0.682,0.106,0.202,26,0.454,0.05,-3.041,0.078,-2.873,0.106,,,0,6.25,0.05,11.55,1,322.3978,50.23417
CWNU_2745,298.652,-0.472,0.036,0.03,46,0.245,0.035,-6.704,0.061,0.283,0.073,,,0,6.8,4.05,13.0,1,183.38896,-63.02852
CWNU_2746,103.847,0.831,0.166,0.062,47,0.263,0.029,-2.565,0.11,-1.904,0.083,-67.44,19.96,4,8.25,3.35,12.6,1,334.82692,57.95101
CWNU_2747,205.888,-1.425,0.114,0.162,46,0.456,0.056,-0.528,0.084,-0.87,0.084,,,0,7.4,1.5,11.45,1,98.3624,5.61054
CWNU_2748,259.334,-0.687,0.19,0.059,46,0.455,0.049,-5.078,0.084,4.768,0.069,,,0,7.25,3.45,11.5,1,127.72199,-40.53765
CWNU_2749,176.586,2.962,0.049,0.056,46,0.283,0.039,0.134,0.13,-1.09,0.09,21.23,4.79,3,8.55,1.45,13.05,1,87.30531,33.38876
CWNU_2750,300.17,0.766,0.082,0.116,46,0.457,0.026,-5.199,0.058,-0.206,0.075,,,0,7.35,1.35,11.55,1,186.97287,-61.97941
CWNU_2751,319.969,1.832,0.13,0.077,26,0.487,0.058,-1.865,0.087,-2.098,0.059,,,0,6.5,1.1,11.75,1,225.10515,-56.71165
CWNU_2752,316.859,0.031,0.085,0.061,46,0.502,0.031,-3.232,0.072,-2.203,0.093,,,0,7.35,2.8,11.35,1,221.37191,-59.72074
CWNU_2753,34.94,-1.792,0.139,0.104,26,0.519,0.038,-1.285,0.059,-0.853,0.068,,,0,6.4,1.45,11.25,1,285.37026,0.96899
CWNU_2754,230.299,2.121,0.146,0.157,46,0.365,0.031,-1.568,0.074,2.116,0.067,57.8,,1,8.85,0.75,12.35,1,112.9049,-14.39449
CWNU_2755,174.703,1.426,0.178,0.281,46,0.614,0.039,0.473,0.089,-2.718,0.068,,,0,7.1,1.3,11.25,1,84.54528,34.18771
CWNU_2756,230.399,-0.136,0.422,0.157,31,0.257,0.039,-1.354,0.052,0.96,0.11,,,0,6.75,1.9,13.2,1,110.90036,-15.55828
CWNU_2757,279.293,-2.445,0.131,0.103,46,0.618,0.021,-5.578,0.054,3.389,0.089,,,0,7.6,1.05,11.05,1,146.30025,-56.51392
CWNU_2758,61.691,1.571,0.045,0.059,46,0.234,0.016,-2.529,0.052,-4.758,0.049,-4.69,1.98,5,8.6,3.7,12.85,1,295.39865,26.13822
CWNU_2759,299.674,1.066,0.079,0.047,38,0.277,0.027,-6.289,0.11,0.617,0.06,,,0,6.45,0.05,12.4,1,185.9911,-61.63184
CWNU_2760,195.441,-6.336,0.11,0.192,45,0.551,0.091,0.204,0.088,-1.613,0.111,,,0,7.9,0.65,11.1,1,88.96872,12.44688
CWNU_2761,229.939,0.467,0.021,0.02,45,0.359,0.046,-1.594,0.101,1.387,0.102,,,0,7.6,1.2,11.95,1,111.2252,-14.86766
CWNU_2762,323.823,2.281,0.328,0.043,32,0.273,0.05,-5.429,0.074,-3.684,0.099,-57.79,28.16,2,8.65,4.65,13.0,2,230.55464,-54.35793
CWNU_2763,295.978,2.174,0.02,0.063,31,0.199,0.04,-6.707,0.056,1.095,0.057,,,0,6.8,1.55,13.1,2,178.88231,-59.94075
CWNU_2764,309.748,0.211,0.07,0.099,53,0.299,0.037,-6.015,0.104,-1.844,0.086,-61.28,,1,7.1,7.15,12.4,2,207.44695,-61.88611
CWNU_2765,349.528,-1.543,0.049,0.066,56,0.366,0.03,-0.324,0.096,-2.724,0.066,-37.17,6.04,5,9.15,2.75,11.85,2,261.14387,-38.57954
CWNU_2766,324.124,2.452,0.197,0.045,17,0.352,0.036,-4.624,0.086,-3.523,0.081,,,0,9.1,2.8,12.7,2,230.82559,-54.0504
CWNU_2767,317.7,-0.951,0.038,0.016,16,0.337,0.023,-3.37,0.103,-2.909,0.079,-43.77,0.25,2,8.25,6.45,12.15,2,223.74595,-60.23136
CWNU_2768,146.081,2.348,0.037,0.539,23,0.246,0.044,0.105,0.081,-0.649,0.116,-38.13,9.02,3,8.9,1.85,12.55,2,58.6235,56.75404
CWNU_2769,316.844,-0.378,0.034,0.015,18,0.349,0.025,-5.021,0.04,-2.697,0.044,-21.96,,1,7.85,7.15,12.05,2,221.69321,-60.09698
CWNU_2770,226.38,-2.781,0.059,0.124,25,0.167,0.045,-0.349,0.083,0.995,0.101,,,0,6.65,3.2,16.15,2,106.55477,-13.22992
CWNU_2771,349.976,3.586,0.047,0.077,17,0.323,0.041,-1.458,0.071,-3.512,0.129,-31.0,21.67,2,9.5,2.6,11.9,2,256.2594,-35.2231
CWNU_2772,306.439,0.355,0.07,0.042,15,0.265,0.034,-6.83,0.088,-0.782,0.066,-74.17,,1,8.25,3.55,12.55,2,200.4239,-62.31053
CWNU_2773,307.39,0.586,0.077,0.032,15,0.322,0.05,-6.801,0.057,-1.53,0.029,,,0,6.0,2.35,12.7,2,202.37532,-61.95583
CWNU_2774,78.575,5.37,0.223,0.212,15,0.306,0.042,-2.857,0.126,-6.073,0.085,,,0,9.1,2.5,12.9,2,301.97962,42.54908
CWNU_2775,92.05,-1.141,0.012,0.012,16,0.351,0.081,-4.426,0.065,-4.169,0.057,,,0,6.7,4.9,12.5,2,321.41342,48.98871
CWNU_2776,128.568,-2.36,0.111,0.033,14,0.261,0.037,-2.138,0.082,-0.241,0.105,,,0,6.95,2.25,13.2,2,24.18266,60.01518
CWNU_2777,212.346,-2.707,0.093,0.066,16,0.259,0.049,-0.47,0.087,0.661,0.086,,,0,6.95,2.4,13.7,2,100.18313,-0.71304
CWNU_2778,343.055,1.692,0.042,0.045,23,0.396,0.037,-2.331,0.116,-3.763,0.127,-33.43,,1,9.05,3.8,11.85,2,252.66645,-41.81899
CWNU_2779,235.293,3.38,0.155,0.053,14,0.289,0.047,-2.341,0.096,2.969,0.103,90.64,,1,9.05,1.05,13.2,2,116.59431,-18.12651
CWNU_2780,311.921,-0.197,0.088,0.107,14,0.332,0.031,-7.424,0.095,-2.9,0.086,-38.96,9.38,2,9.25,2.6,12.15,2,212.11335,-61.71724
CWNU_2781,237.198,-2.517,0.023,0.04,15,0.353,0.042,-1.538,0.065,2.557,0.064,53.5,,1,6.05,1.55,12.6,2,112.09751,-22.67073
CWNU_2782,75.667,-2.977,0.067,0.148,15,0.349,0.044,-2.6,0.106,-4.179,0.116,,,0,8.9,3.3,12.3,2,308.70045,35.41241
CWNU_2783,134.644,2.66,0.16,0.029,15,0.191,0.056,-0.545,0.078,0.073,0.087,,,0,6.7,3.2,13.6,2,39.47234,63.08529
CWNU_2784,69.423,-2.516,0.146,0.165,13,0.262,0.037,-2.974,0.082,-4.792,0.065,-11.71,,1,8.4,4.65,12.35,2,303.96326,30.58038
CWNU_2785,335.767,2.595,0.006,0.01,13,0.538,0.05,-1.373,0.084,-1.573,0.037,,,0,6.8,4.85,11.35,2,244.87006,-46.58436
CWNU_2786,330.296,-0.589,0.023,0.024,13,0.309,0.051,-4.245,0.093,-4.415,0.038,,,0,6.0,3.45,12.65,2,242.12682,-52.65973
CWNU_2787,22.041,-1.671,0.048,0.051,13,0.384,0.021,-0.621,0.135,-2.714,0.069,,,0,9.05,4.05,12.05,2,279.35198,-10.45011
CWNU_2788,349.349,-1.912,0.202,0.029,13,0.361,0.041,0.242,0.041,-1.369,0.087,-4.89,3.54,2,8.95,3.4,11.95,2,261.40698,-38.93461
CWNU_2789,233.644,-1.158,0.175,0.08,13,0.309,0.036,-1.017,0.042,1.994,0.056,,,0,6.95,1.7,12.75,2,111.56829,-18.89985
CWNU_2790,249.291,2.185,0.138,0.035,12,0.302,0.049,-1.97,0.058,2.312,0.093,,,0,9.5,0.35,12.65,2,123.55822,-30.6542
CWNU_2791,293.319,0.187,0.089,0.035,12,0.19,0.019,-5.6,0.05,1.485,0.04,,,0,8.35,4.35,14.3,2,172.60277,-61.16335
CWNU_2792,319.131,0.353,0.165,0.096,125,0.405,0.064,-4.516,0.166,-2.812,0.127,-26.4,7.76,8,8.35,4.5,11.75,2,225.03863,-58.4111
CWNU_2793,300.892,-1.404,0.207,0.112,13,0.225,0.042,-5.994,0.048,0.141,0.067,-23.19,,1,9.35,2.35,12.8,2,188.16942,-64.20142
CWNU_2794,224.515,-0.69,0.41,0.195,89,0.293,0.067,-0.806,0.114,1.47,0.094,78.03,,1,8.55,2.95,12.75,2,107.57675,-10.6132
CWNU_2795,329.105,-0.178,0.081,0.063,74,0.351,0.073,-2.504,0.091,-3.871,0.09,-32.61,4.8,9,8.8,5.6,11.9,2,240.19851,-53.1441
CWNU_2796,204.743,-4.736,0.426,0.232,68,0.269,0.096,0.246,0.132,0.055,0.158,78.04,,1,9.35,0.95,13.0,2,94.88363,5.08806
CWNU_2797,314.083,-0.13,0.062,0.062,67,0.324,0.064,-5.27,0.106,-2.931,0.083,-68.41,4.13,10,6.0,4.3,12.15,2,216.33249,-60.95256
CWNU_2798,14.308,0.137,0.142,0.122,103,0.339,0.074,-0.793,0.128,-2.527,0.154,0.7,18.91,4,6.1,6.1,12.95,2,273.99767,-16.44716
CWNU_2799,222.635,-5.293,0.31,0.212,120,0.279,0.073,-0.258,0.177,1.087,0.23,46.15,18.87,4,9.05,1.75,12.2,2,102.534,-11.03596
CWNU_2800,232.218,2.101,0.052,0.227,23,0.253,0.091,-1.262,0.071,1.473,0.18,,,0,8.9,1.3,13.1,2,113.84677,-16.08334
CWNU_2801,312.206,-0.293,0.13,0.047,65,0.327,0.051,-5.531,0.087,-2.193,0.102,-55.49,19.62,6,9.5,3.4,12.0,2,212.74796,-61.72391
CWNU_2802,59.477,0.741,0.148,0.053,11,0.493,0.037,-1.262,0.065,-3.166,0.061,-8.9,,1,6.2,1.45,11.7,2,294.98931,23.80349
CWNU_2803,325.597,-0.274,0.06,0.125,11,0.354,0.045,-4.538,0.07,-4.325,0.036,,,0,8.75,5.1,11.7,2,235.63341,-55.42946
CWNU_2804,315.033,-0.67,0.121,0.045,12,0.306,0.051,-6.141,0.087,-3.315,0.063,,,0,6.0,3.4,13.0,2,218.56718,-61.10236
CWNU_2805,344.044,0.436,0.125,0.053,20,0.404,0.043,-1.34,0.249,-2.447,0.069,,,0,6.25,3.5,12.4,2,254.81161,-41.83977
CWNU_2806,82.403,-0.991,0.119,0.046,11,0.282,0.021,-3.337,0.07,-4.448,0.052,-29.25,,1,8.2,5.85,12.45,2,311.97877,41.94931
CWNU_2807,21.933,-1.606,0.04,0.034,45,0.308,0.07,-0.199,0.077,-1.994,0.075,6.55,20.61,3,9.05,3.75,12.2,2,279.24288,-10.51623
CWNU_2808,71.73,-0.589,0.01,0.021,11,0.233,0.033,-2.508,0.071,-5.36,0.024,-15.1,1.78,2,9.1,2.7,13.05,2,303.58286,33.56824
CWNU_2809,216.567,-3.395,0.375,0.205,87,0.284,0.087,-0.386,0.253,0.733,0.167,54.47,24.0,2,9.15,1.4,12.7,2,101.48836,-4.78004
CWNU_2810,34.374,-1.291,0.076,0.076,43,0.605,0.039,0.392,0.106,-4.616,0.114,5.48,0.39,5,8.45,5.95,10.85,2,284.66612,0.69437
CWNU_2811,303.648,-0.793,0.17,0.024,10,0.222,0.025,-6.139,0.046,-0.305,0.05,,,0,8.95,2.95,14.05,2,194.47316,-63.65577
CWNU_2812,322.199,1.923,0.043,0.07,35,0.329,0.073,-4.909,0.082,-3.711,0.103,-73.07,0.62,3,9.35,4.65,11.95,2,228.49329,-55.52428
CWNU_2813,355.323,-0.436,0.206,0.059,33,0.368,0.06,-0.669,0.169,-2.009,0.146,7.85,,1,8.65,4.15,11.8,2,263.94193,-33.1331
CWNU_2814,260.496,-5.585,0.354,0.133,43,0.249,0.032,-2.508,0.086,4.199,0.14,,,0,9.0,2.45,13.15,2,123.15192,-44.27472
CWNU_2815,91.578,2.756,0.035,0.051,11,0.566,0.033,-2.967,0.021,-3.916,0.069,,,0,6.7,5.45,11.1,2,316.52451,51.35852
CWNU_2816,331.979,-0.539,0.097,0.017,31,0.361,0.033,-2.923,0.089,-3.872,0.067,-64.09,,1,8.9,2.85,12.05,2,244.06785,-51.47177
CWNU_2817,268.558,0.663,0.201,0.185,30,0.619,0.05,-5.797,0.104,4.237,0.124,19.38,,1,8.55,2.85,10.9,2,137.26437,-46.82309
CWNU_2818,206.677,-3.696,0.266,0.205,30,0.305,0.057,0.329,0.108,0.023,0.139,46.24,9.48,2,9.15,1.8,12.9,2,96.70603,3.86298
CWNU_2819,248.527,-2.581,0.369,0.21,29,0.31,0.065,-1.91,0.082,2.303,0.1,26.32,,1,8.95,2.95,12.5,2,118.3452,-32.54954
CWNU_2820,22.531,0.367,0.048,0.182,10,0.472,0.034,-0.217,0.059,-2.787,0.081,,,0,6.5,4.3,11.8,2,277.74558,-9.07632
CWNU_2821,305.676,0.897,0.089,0.112,33,0.303,0.042,-6.72,0.091,-1.18,0.134,-39.35,25.72,2,8.85,3.2,12.95,2,198.6831,-61.85057
CWNU_2822,267.918,-2.109,0.126,0.053,28,0.353,0.048,-4.079,0.108,3.89,0.072,,,0,9.45,2.1,12.5,2,133.55942,-48.17613
CWNU_2823,308.34,-0.717,0.024,0.024,26,0.36,0.053,-5.893,0.059,-1.794,0.058,-0.77,,1,8.8,3.55,11.95,2,204.87499,-63.08298
CWNU_2824,339.815,0.447,0.062,0.054,50,0.319,0.056,-1.761,0.142,-3.027,0.197,-34.89,15.22,6,7.35,4.85,12.15,2,251.09137,-45.09584
CWNU_2825,9.406,-0.478,0.043,0.044,42,0.348,0.046,0.507,0.056,-1.154,0.082,20.26,2.42,2,8.7,5.2,11.9,2,272.07859,-21.04142
CWNU_2826,309.562,-1.422,0.027,0.014,25,0.208,0.036,-6.937,0.07,-1.768,0.051,-69.52,4.39,2,8.95,3.75,13.0,2,207.86135,-63.51865
CWNU_2827,263.928,-4.656,0.068,0.047,24,0.276,0.057,-3.029,0.085,3.664,0.124,60.84,20.3,2,9.25,1.6,12.8,2,126.98463,-46.58074
CWNU_2828,118.537,5.73,0.271,0.09,24,0.245,0.047,-2.071,0.063,-0.323,0.128,-78.1,1.35,3,9.05,3.3,12.7,2,1.01333,68.19649
CWNU_2829,11.88,1.53,0.143,0.061,24,0.667,0.087,-0.276,0.138,-1.328,0.088,,,0,6.75,1.35,10.65,2,271.49548,-17.90304
CWNU_2830,85.424,0.058,0.12,0.065,38,0.376,0.042,-2.793,0.095,-3.531,0.071,-50.18,13.15,2,8.75,2.85,11.95,2,313.51046,44.94773
CWNU_2831,309.431,11.037,0.179,0.241,36,0.332,0.13,-5.802,0.131,-2.167,0.129,-34.38,,1,9.3,1.15,12.45,2,203.09808,-51.31722
CWNU_2832,318.067,0.971,0.123,0.072,23,0.383,0.066,-5.581,0.114,-3.312,0.083,-37.26,29.2,2,8.9,5.1,12.35,2,222.69461,-58.34968
CWNU_2833,222.654,-1.794,0.338,0.193,23,0.385,0.043,-0.643,0.211,-0.556,0.089,57.1,,1,8.95,2.35,12.1,2,105.71284,-9.46778
CWNU_2834,190.673,-3.511,0.351,0.28,22,0.396,0.061,0.538,0.134,-1.538,0.079,11.39,,1,9.15,1.75,11.9,2,89.05897,17.97269
CWNU_2835,21.688,-0.74,0.107,0.047,22,0.446,0.037,0.25,0.096,-0.7,0.054,26.05,,1,9.15,4.55,11.5,2,278.34646,-10.3354
CWNU_2836,311.909,-2.25,0.034,0.045,21,0.322,0.061,-5.852,0.07,-2.589,0.051,-21.27,,1,6.7,3.25,12.75,2,213.4461,-63.67727
CWNU_2837,309.982,1.243,0.076,0.043,21,0.335,0.057,-6.649,0.087,-1.781,0.063,-12.38,,1,6.65,2.8,12.25,2,207.44014,-60.82792
CWNU_2838,140.532,2.308,0.388,0.097,21,0.321,0.069,-0.403,0.095,-0.184,0.105,-4.46,,1,8.45,3.7,12.05,2,50.03111,59.99741
CWNU_2839,229.005,0.519,0.12,0.041,21,0.3,0.038,-1.196,0.114,1.29,0.108,66.99,,1,8.4,2,13.2,2,110.81621,-14.02023
CWNU_2840,222.999,-0.96,0.243,0.257,28,0.359,0.062,-1.185,0.149,1.611,0.087,84.13,21.15,3,8.85,1.3,11.9,2,106.62448,-9.39203
CWNU_2841,333.979,0.36,0.104,0.036,21,0.449,0.021,-2.608,0.055,-3.499,0.078,-44.64,,1,8.75,2.7,11.5,2,245.32381,-49.42998
CWNU_2842,152.603,-0.429,0.149,0.056,20,0.299,0.033,0.762,0.089,-1.025,0.046,-56.76,,1,8.9,3.2,12.65,2,63.71993,50.34117
CWNU_2843,160.976,-2.149,0.127,0.142,29,0.35,0.067,0.011,0.147,-1.162,0.06,10.47,49.03,2,8.9,2.2,12.15,2,70.36643,43.10259
CWNU_2844,80.501,0.636,0.132,0.094,29,0.74,0.064,0.367,0.107,-3.145,0.08,,,0,6.2,2.45,10.7,2,308.69492,41.44597
CWNU_2845,246.846,-6.124,0.254,0.067,28,0.299,0.102,-1.177,0.114,2.229,0.115,96.33,,1,8.95,1.05,12.5,2,113.70073,-32.84573
CWNU_2846,299.845,-2.246,0.04,0.076,19,0.241,0.024,-6.488,0.088,0.302,0.048,,,0,8.95,1.9,13.2,2,185.56026,-64.94261
CWNU_2847,28.068,0.233,0.066,0.079,26,0.449,0.034,-0.823,0.053,-0.595,0.052,-27.18,1.34,4,8.75,3.8,11.55,2,280.42961,-4.22117
CWNU_2848,11.754,-1.334,0.024,0.02,19,0.505,0.015,0.47,0.072,-1.878,0.085,,,0,6.7,1.6,11.35,2,274.0803,-19.39326
CWNU_2849,160.652,3.833,0.433,0.197,25,0.335,0.09,0.675,0.112,-1.139,0.084,,,0,9.05,1.55,12.4,2,76.65839,47.12972
CWNU_2850,26.648,4.128,0.172,0.136,18,0.655,0.089,0.596,0.195,-4.366,0.172,13.68,11.78,3,9.05,5.35,11.25,2,276.30878,-3.6888
CWNU_2851,117.098,6.118,0.089,0.105,24,0.353,0.074,-3.043,0.077,0.123,0.095,,,0,9.25,3.4,12.2,2,357.01844,68.2691
CWNU_2852,156.746,0.482,0.212,0.084,17,0.306,0.052,0.391,0.062,-1.126,0.088,,,0,6.7,4.5,12.95,2,69.14333,48.00938
