"DB","DB_i","ID","RA_ICRS","DE_ICRS","GLON","GLAT","plx","pmRA","pmDE","fnames","UCC_ID","quad","dups_fnames","dups_probs","r_50","N_fixed","N_membs","fixed_cent","cent_flags","C1","C2","C3","N_50","GLON_m","GLAT_m","RA_ICRS_m","DE_ICRS_m","plx_m","pmRA_m","pmDE_m","Rv_m","N_Rv","N_ex_cls","dups_fnames_m","dups_probs_m"
"HUNT23","1908","HSC 189",278.6835,-16.02562,16.7807,-3.646,2.014,-3.617,-9.599,"hsc189","UCC G016.7-03.6","Q1N","nan","nan",43.8,False,103,True,0,0.73,0.37,"BC",32,16.811,-3.689,278.793,-16.05,1.995,-3.648,-9.635,2.792,12,96,"nan","nan"
"KHARCHENKO12;BICA19","1324;344","FSR 0052;MWSC 2942",278.01912,-15.68574,16.7897,-2.9222,"nan","nan","nan","fsr0052;mwsc2942","UCC G016.7-02.9","Q1N","nan","nan",2.6,False,25,True,0,0.1,0.47,"DC",0,16.798,-2.906,278.008,-15.668,0.243,-3.61,-6.04,25.577,1,0,"nan","nan"
"HE23","540","CWNU 1811",274.94729,-14.10899,16.801,0.439,0.593,0.603,-1.185,"cwnu1811","UCC G016.8+00.4","Q1P","nan","nan",8.4,False,97,True,0,0.49,0.67,"CB",69,16.805,0.493,274.904,-14.089,0.57,0.606,-1.189,62.062,2,8,"nan","nan"
"KHARCHENKO12;BICA19;HUNT23","1353;345;4154","Kronberger 2;DSH J1821.3-1417;MWSC 2898",275.329,-14.28503,16.8202,0.0297,0.611,0.047,-1.909,"kronberger2;dshj182131417;mwsc2898","UCC G016.8+00.0","Q1P","cwnu1877","0.65",4.5,False,35,True,0,0.35,0.81,"CA",24,16.854,-0.024,275.409,-14.277,0.608,0.041,-1.921,25.9,1,9,"cwnu1877","0.86"
"BICA19","346","Ryu 741",275.56604,-14.38493,16.84,-0.22,"nan","nan","nan","ryu741","UCC G016.8-00.2","Q1N","nan","nan",2.7,False,60,True,0,0.75,0.33,"BC",48,16.855,-0.217,275.574,-14.378,0.405,-0.444,-1.876,"nan",0,0,"nan","nan"
"HE23","606","CWNU 1877",275.41346,-14.28808,16.856,-0.044,0.609,0.04,-1.912,"cwnu1877","UCC G016.8+00.0a","Q1P","kronberger2","0.65",3.9,False,37,True,0,0.51,0.79,"BA",24,16.858,-0.038,275.422,-14.277,0.606,0.036,-1.911,13.291,1,12,"kronberger2","0.86"
"HE23","371","CWNU 1642",276.67181,-14.92034,16.867,-1.416,0.343,-0.309,-2.744,"cwnu1642","UCC G016.8-01.4","Q1N","nan","nan",3.7,False,35,False,0,0.49,0.9,"CA",23,16.872,-1.422,276.683,-14.923,0.335,-0.325,-2.748,45.931,2,7,"nan","nan"
"HE23;HUNT23","1247;1126","CWNU 2518",276.70098,-14.91882,16.8815,-1.4402,0.519,1.125,-0.409,"cwnu2518","UCC G016.8-01.4a","Q1N","nan","nan",4.6,False,47,True,0,0.75,0.86,"AA",23,16.875,-1.442,276.7,-14.925,0.521,1.122,-0.404,"nan",0,13,"nan","nan"
"CHI23_3","854","CWWDL 13478",276.7912,-14.9618,16.884,-1.5374,0.461,-0.708,-2.775,"cwwdl13478","UCC G016.8-01.5","Q1N","nan","nan",6.0,False,55,True,0,0.9,0.73,"AB",26,16.855,-1.545,276.769,-14.983,0.471,-0.696,-2.779,"nan",0,11,"nan","nan"
"HUNT23","1916","HSC 197",273.00691,-12.99211,16.8863,2.6295,0.469,0.276,-1.171,"hsc197","UCC G016.8+02.6","Q1P","nan","nan",7.8,False,77,True,0,0.86,0.57,"AB",50,16.855,2.643,272.984,-13.028,0.477,0.279,-1.147,-13.946,7,2,"nan","nan"
"HE23;HUNT23","1427;1214","CWNU 2698",276.50942,-14.7731,16.9242,-1.2085,0.335,0.005,-1.328,"cwnu2698","UCC G016.9-01.2","Q1N","nan","nan",4.3,False,80,True,0,0.46,0.89,"CA",56,16.939,-1.211,276.522,-14.756,0.337,0.003,-1.325,29.006,7,10,"nan","nan"
"LOKTIN17;CANTAT20;DIAS21;HUNT23","753;990;1015;4496","NGC 6611",274.688,-13.792,16.9615,0.8106,0.566,0.178,-1.576,"ngc6611","UCC G016.9+00.8","Q1P","nan","nan",4.8,False,1201,True,0,1.0,0.85,"AA",1126,16.961,0.806,274.686,-13.791,0.55,0.202,-1.618,4.647,44,3,"nan","nan"
"KHARCHENKO12;LOKTIN17","1350;242","Dolidze 28",276.3725,-14.653,16.9687,-1.0354,"nan","nan","nan","dolidze28","UCC G016.9-01.0","Q1N","nan","nan",9.1,False,56,True,100,0.3,0.53,"CB",10,17.057,-1.067,276.39,-14.609,0.436,-0.371,-2.485,52.881,3,3,"nan","nan"
"HUNT23","1917","HSC 198",276.10028,-14.49021,16.9895,-0.7264,0.283,-1.745,-4.621,"hsc198","UCC G016.9-00.7","Q1N","nan","nan",6.5,False,268,False,0,1.0,0.59,"AB",178,16.995,-0.727,276.103,-14.488,0.271,-1.763,-4.615,18.01,24,8,"nan","nan"
"KHARCHENKO12;BICA19","1601;348","MWSC 4288",251.04788,-0.1337,17.0088,27.9092,"nan","nan","nan","mwsc4288","UCC G017.0+27.9","Q1P","nan","nan",6.2,False,25,True,0,0.43,0.26,"CC",0,17.035,27.903,251.07,-0.121,0.199,-2.527,-3.929,-41.34,2,0,"nan","nan"
"BICA19","347","Ryu 744",276.88168,-14.86541,17.01,-1.57,"nan","nan","nan","ryu744","UCC G017.0-01.5","Q1N","nan","nan",2.6,False,200,True,0,0.54,0.43,"BC",151,17.009,-1.578,276.886,-14.873,0.18,-2.407,-5.347,55.343,6,0,"nan","nan"
"LOKTIN17;BICA19;HE22_1;HUNT23","461;2759;250;4211","Mamajek 2;mu Oph Cluster;MWSC 2650",264.42748,-8.06147,17.0329,12.3961,4.998,-10.559,-20.211,"mamajek2;muophcluster;mwsc2650","UCC G017.0+12.3","Q1P","nan","nan",44.8,False,73,True,100,0.52,0.48,"BC",31,17.311,12.386,264.711,-7.817,4.907,-10.364,-20.283,-16.942,9,8,"cwwdl14696","0.31"
"BICA19","349","Ryu 223",275.04086,-13.85249,17.07,0.48,"nan","nan","nan","ryu223","UCC G017.0+00.4","Q1P","nan","nan",3.4,False,90,True,0,0.18,0.42,"DC",88,17.075,0.49,275.033,-13.844,0.615,0.165,-2.059,-15.053,4,0,"nan","nan"
"BICA19","350","Ryu 224",280.75623,-16.6675,17.11,-5.71,"nan","nan","nan","ryu224","UCC G017.1-05.7","Q1N","nan","nan",2.1,False,90,True,0,0.49,0.33,"CC",55,17.102,-5.703,280.747,-16.677,0.124,-3.482,-7.23,86.556,3,0,"nan","nan"
"HE23;HUNT23","780;959","CWNU 2051",276.2682,-14.39685,17.1481,-0.8265,0.281,-0.509,-2.679,"cwnu2051","UCC G017.1-00.8","Q1N","nan","nan",5.5,False,35,False,0,0.24,0.72,"DB",15,17.149,-0.83,276.256,-14.403,0.273,-0.494,-2.678,13.012,1,8,"nan","nan"
"BICA19","352","Ryu 747",273.52333,-12.96603,17.15,2.2,"nan","nan","nan","ryu747","UCC G017.1+02.2","Q1P","nan","nan",2.0,False,50,True,0,0.64,0.28,"BC",44,17.139,2.196,273.522,-12.978,0.114,-2.609,-5.126,-12.353,1,0,"nan","nan"
"BICA19","351","Ryu 748",272.71306,-12.53539,17.15,3.1,"nan","nan","nan","ryu748","UCC G017.1+03.1","Q1P","nan","nan",3.2,False,50,True,0,0.87,0.28,"AC",44,17.137,3.097,272.712,-12.549,-0.02,-3.631,-6.2,108.602,2,0,"nan","nan"
"KHARCHENKO12;LOKTIN17;BICA19;CANTAT20;DIAS21;HUNT23","1372;1024;353;1307;1293;5176","Trumpler 32;Harvard 19;Collinder 372;OCL 55;MWSC 2873",274.294,-13.349,17.1702,1.3577,0.578,-1.052,1.158,"trumpler32;harvard19;collinder372;ocl55;mwsc2873","UCC G017.1+01.3","Q1P","nan","nan",7.9,False,1108,False,0,1.0,0.9,"AA",1108,17.172,1.356,274.295,-13.346,0.579,-1.026,1.157,15.91,33,2,"nan","nan"
"KHARCHENKO12","1340","FSR 0054",277.605,-15.045,17.1747,-2.2725,"nan","nan","nan","fsr0054","UCC G017.1-02.2","Q1N","nan","nan",6.0,False,83,True,0,0.67,0.63,"BB",31,17.209,-2.257,277.594,-15.0,0.126,-3.118,-5.248,165.093,3,1,"nan","nan"
"CANTAT20;CASTRO20;HUNT23","1519;252;5375","UBC 343",276.989,-14.72,17.187,-1.5944,0.472,-0.711,-2.685,"ubc343","UCC G017.1-01.5","Q1N","teutsch269;cwwdl5701","0.52;0.52",9.3,False,140,False,0,1.0,1.0,"AA",79,17.227,-1.605,277.023,-14.68,0.476,-0.645,-2.702,"nan",0,43,"cwwdl5701","0.52"
"BICA19","2894","Teutsch 269",277.00475,-14.72465,17.19,-1.61,"nan","nan","nan","teutsch269","UCC G017.1-01.6","Q1N","ubc343","0.52",3.0,False,25,True,0,0.13,0.53,"DB",0,17.191,-1.606,277.004,-14.722,0.305,-0.906,-2.887,"nan",0,3,"cwwdl5701","0.83"
"CHI23_3","416","CWWDL 5701",276.9718,-14.6936,17.2027,-1.5674,0.476,-0.654,-2.713,"cwwdl5701","UCC G017.2-01.5","Q1N","ubc343","0.52",4.9,False,116,False,0,1.0,1.0,"AA",78,17.196,-1.609,277.006,-14.712,0.476,-0.657,-2.718,"nan",0,7,"ubc343;teutsch269","0.52;0.83"
"BICA19;HUNT23","2895;5127","Teutsch 263",275.45631,-13.89115,17.2258,0.106,0.451,-0.667,-2.235,"teutsch263","UCC G017.2+00.1","Q1P","oc0029","0.67",7.7,False,615,False,0,1.0,0.74,"AB",460,17.237,0.061,275.501,-13.899,0.445,-0.668,-2.254,22.08,27,6,"oc0029","0.59"
"HAO22","28","OC 0029",275.45554,-13.88807,17.2282,0.1081,0.484,-0.635,-2.246,"oc0029","UCC G017.2+00.1a","Q1P","teutsch263","0.67",8.4,False,780,False,0,1.0,0.69,"AB",563,17.243,0.051,275.506,-13.894,0.439,-0.663,-2.26,19.599,34,6,"teutsch263","0.59"
"KHARCHENKO12;BICA19","1564;354","MWSC 5337",256.85174,-3.33469,17.2804,21.2888,"nan","nan","nan","mwsc5337","UCC G017.2+21.2","Q1P","nan","nan",9.5,False,70,True,0,0.46,0.38,"CC",68,17.28,21.297,256.852,-3.334,0.219,-2.459,-2.344,13.414,3,0,"nan","nan"
"HE23","1425","CWNU 2696",275.22204,-13.68235,17.303,0.405,0.566,0.207,-1.004,"cwnu2696","UCC G017.3+00.4","Q1P","nan","nan",15.1,False,152,True,0,0.7,0.62,"BB",113,17.327,0.336,275.31,-13.711,0.562,0.201,-1.003,-14.726,4,8,"nan","nan"
"BICA19","355","Ryu 750",277.99431,-15.03174,17.36,-2.6,"nan","nan","nan","ryu750","UCC G017.3-02.6","Q1N","nan","nan",1.0,False,25,True,0,0.54,0.28,"BC",0,17.356,-2.597,277.989,-15.031,0.222,-2.129,-4.099,91.574,2,0,"nan","nan"
"BICA19","356","Ryu 226",270.86508,-11.29967,17.36,5.28,"nan","nan","nan","ryu226","UCC G017.3+05.2","Q1P","nan","nan",1.5,False,25,True,0,0.15,0.25,"DD",0,17.36,5.283,270.862,-11.297,0.297,-2.061,-4.935,"nan",0,0,"nan","nan"
"HE23;HUNT23","37;650","CWNU 1308",276.1407,-14.07058,17.3788,-0.5647,0.323,-0.636,-2.038,"cwnu1308","UCC G017.3-00.5","Q1N","nan","nan",4.3,False,120,False,0,0.51,0.79,"BA",82,17.372,-0.588,276.149,-14.079,0.325,-0.656,-2.021,38.674,7,7,"nan","nan"
"CHI23_3","1177","CWWDL 14696",264.4346,-7.6639,17.3887,12.5897,5.1,-11.083,-20.904,"cwwdl14696","UCC G017.3+12.5","Q1P","nan","nan",40.6,False,67,True,100,0.56,0.79,"BA",53,17.025,12.627,264.297,-7.938,5.118,-11.182,-21.006,-17.797,19,19,"mamajek2","0.31"
"BICA19","357","Ryu 751",275.40977,-13.66973,17.4,0.25,"nan","nan","nan","ryu751","UCC G017.4+00.2","Q1P","nan","nan",2.7,False,50,True,0,0.91,0.35,"AC",40,17.402,0.251,275.409,-13.667,0.329,-0.71,-2.009,8.104,1,0,"nan","nan"
"KHARCHENKO12;LOKTIN17;BICA19","1273;770;358","NGC 6737;ESO 592 08;MWSC 3042",285.584,-18.54907,17.4347,-10.6706,"nan","nan","nan","ngc6737;eso59208;mwsc3042","UCC G017.4-10.6","Q1N","nan","nan",2.8,False,25,True,0,0.14,0.32,"DC",0,17.428,-10.662,285.577,-18.549,0.298,-4.011,-5.832,"nan",0,0,"nan","nan"
"BICA19","359","Ryu 752",278.61209,-15.25007,17.44,-3.23,"nan","nan","nan","ryu752","UCC G017.4-03.2","Q1N","nan","nan",0.8,False,25,True,0,0.27,0.28,"CC",0,17.43,-3.233,278.611,-15.26,0.175,-2.693,-3.889,5.094,2,0,"nan","nan"
"BICA19","360","Ryu 753",277.81674,-14.84135,17.45,-2.36,"nan","nan","nan","ryu753","UCC G017.4-02.3","Q1N","nan","nan",3.3,False,50,True,0,0.12,0.52,"DB",21,17.445,-2.365,277.828,-14.844,0.14,-1.759,-3.415,87.217,4,0,"nan","nan"
"BICA19","361","Ryu 754",278.86125,-15.35127,17.46,-3.49,"nan","nan","nan","ryu754","UCC G017.4-03.4","Q1N","nan","nan",1.1,False,25,True,0,0.29,0.26,"CC",0,17.461,-3.489,278.862,-15.355,0.213,-3.161,-5.369,"nan",0,0,"nan","nan"
"HE23","341","CWNU 1612",276.60428,-14.20923,17.466,-1.027,0.332,-0.915,-2.885,"cwnu1612","UCC G017.4-01.0","Q1N","nan","nan",10.2,False,41,True,100,0.34,0.65,"CB",21,17.579,-1.045,276.622,-14.211,0.331,-0.909,-2.88,37.632,1,10,"nan","nan"
"HE23","1117","CWNU 2388",276.85817,-14.24828,17.546,-1.263,0.424,-0.155,-1.225,"cwnu2388","UCC G017.5-01.2","Q1N","nan","nan",8.3,False,45,True,0,0.06,0.66,"DB",25,17.618,-1.258,276.879,-14.187,0.406,-0.14,-1.24,-18.025,1,13,"nan","nan"
"HE22;HUNT23","447;513","CWNU 448",283.76865,-17.58634,17.5617,-8.6984,0.91,0.091,-3.888,"cwnu448","UCC G017.5-08.6","Q1N","nan","nan",7.7,False,25,True,10,0.96,0.46,"AC",0,17.558,-8.729,283.805,-17.593,0.924,0.043,-3.911,7.899,9,1,"nan","nan"
"CASTRO22","14","UBC 1015",276.74,-14.11,17.6151,-1.0973,0.3,-0.77,-2.12,"ubc1015","UCC G017.6-01.0","Q1N","teutsch268","0.9",4.2,False,549,False,0,1.0,1.0,"AA",445,17.616,-1.097,276.742,-14.108,0.297,-0.768,-2.116,-2.763,68,60,"teutsch268","0.9"
"BICA19;HUNT23","2896;5129","Teutsch 268",276.74045,-14.10587,17.619,-1.0957,0.308,-0.773,-2.121,"teutsch268","UCC G017.6-01.0a","Q1N","ubc1015","0.9",4.8,False,858,False,0,1.0,1.0,"AA",744,17.613,-1.095,276.737,-14.111,0.299,-0.763,-2.115,-2.543,77,9,"ubc1015","0.9"
"BICA19","2897","Teutsch 266",276.51681,-13.9905,17.62,-0.85,"nan","nan","nan","teutsch266","UCC G017.6-00.8","Q1N","nan","nan",0.8,False,25,True,0,0.85,0.74,"AB",0,17.644,-0.843,276.528,-13.964,0.352,0.386,-2.018,"nan",0,6,"cwnu1659;teutsch267","0.26;0.74"
"HUNT23","1918","HSC 200",276.42329,-13.93978,17.6225,-0.7461,0.234,-0.404,-1.921,"hsc200","UCC G017.6-00.7","Q1N","nan","nan",3.2,False,33,False,0,0.33,0.7,"CB",12,17.619,-0.75,276.424,-13.939,0.244,-0.412,-1.929,11.965,3,6,"nan","nan"
"HE22","492","CWNU 493",273.7962,-12.559,17.635,2.16,0.57,-0.41,-0.86,"cwnu493","UCC G017.6+02.1","Q1P","oc0030","0.78",5.8,False,35,False,0,0.42,0.77,"CA",28,17.639,2.181,273.798,-12.559,0.581,-0.402,-0.849,-26.789,2,3,"oc0030","0.77"
"HAO22;HUNT23","29;4584","OC 0030",273.79884,-12.55554,17.6393,2.1594,0.594,-0.442,-0.826,"oc0030","UCC G017.6+02.1a","Q1P","cwnu493","0.78",5.5,False,37,False,0,0.35,0.79,"CA",27,17.635,2.185,273.796,-12.551,0.58,-0.395,-0.857,-26.789,2,3,"cwnu493","0.77"
"SIM19;CANTAT20;DIAS21;HE22_1;HUNT23","5;1883;1619;470;6080","UPK 16",287.36,-19.11,17.6397,-12.4313,1.196,-0.428,-5.166,"upk16","UCC G017.6-12.4","Q1N","nan","nan",14.3,False,50,False,0,0.81,0.65,"AB",38,17.608,-12.389,287.304,-19.124,1.244,-0.343,-5.16,4.837,12,0,"nan","nan"
"HE22;HUNT23","366;479","CWNU 367",274.11475,-12.71925,17.6418,1.8103,0.699,-1.122,-0.608,"cwnu367","UCC G017.6+01.8","Q1P","nan","nan",9.5,False,56,False,0,0.66,0.58,"BB",43,17.672,1.835,274.124,-12.666,0.673,-1.129,-0.577,-24.835,1,6,"nan","nan"
"HE23","388","CWNU 1659",276.5392,-13.95787,17.659,-0.854,0.395,0.34,-2.048,"cwnu1659","UCC G017.6-00.8a","Q1N","teutsch267","0.58",5.4,False,76,True,0,0.34,0.58,"CB",32,17.662,-0.86,276.534,-13.959,0.383,0.344,-2.03,-30.631,3,11,"teutsch266;teutsch267","0.26;0.57"
"HUNT23","1919","HSC 201",284.5282,-17.82773,17.6593,-9.4551,0.078,1.1,0.929,"hsc201","UCC G017.6-09.4","Q1N","nan","nan",1.9,False,25,True,1,0.1,0.13,"DD",0,17.656,-9.457,284.539,-17.832,0.125,1.114,0.747,"nan",0,0,"nan","nan"
"BICA19","2898","Teutsch 267",276.52692,-13.95045,17.66,-0.84,"nan","nan","nan","teutsch267","UCC G017.6-00.8b","Q1N","cwnu1659","0.58",1.2,False,63,True,0,0.89,0.72,"AB",44,17.651,-0.851,276.532,-13.962,0.352,0.436,-2.021,15.05,3,6,"teutsch266;cwnu1659","0.74;0.57"
"BICA19","362","Ryu 755",278.33499,-14.831,17.69,-2.8,"nan","nan","nan","ryu755","UCC G017.6-02.8","Q1N","nan","nan",0.7,False,25,True,0,0.18,0.32,"DC",0,17.683,-2.802,278.333,-14.834,0.234,-1.265,-3.631,8.31,1,0,"nan","nan"
"HE22;HUNT23","295;446","CWNU 296",277.23894,-14.26569,17.702,-1.5979,0.533,-0.074,-1.01,"cwnu296","UCC G017.7-01.5","Q1N","nan","nan",3.4,False,35,True,0,0.68,0.82,"BA",21,17.725,-1.595,277.235,-14.247,0.525,-0.075,-1.019,"nan",0,9,"cwwdl13480","0.51"
"CHI23_3","855","CWWDL 13480",277.2535,-14.2475,17.7246,-1.602,0.534,0.141,-0.897,"cwwdl13480","UCC G017.7-01.6","Q1N","nan","nan",3.4,False,25,True,0,0.47,0.63,"CB",0,17.728,-1.614,277.26,-14.238,0.521,0.13,-0.935,"nan",0,9,"cwnu296","0.51"
"HE23;HUNT23","697;931","CWNU 1968",276.91993,-14.06818,17.7333,-1.2323,0.492,-0.552,-0.752,"cwnu1968","UCC G017.7-01.2","Q1N","nan","nan",4.5,False,26,False,0,0.5,0.71,"CB",17,17.716,-1.261,276.934,-14.092,0.482,-0.556,-0.782,-22.231,4,11,"nan","nan"
"BICA19","363","Ryu 756",278.00988,-14.61186,17.74,-2.42,"nan","nan","nan","ryu756","UCC G017.7-02.4","Q1N","nan","nan",0.8,False,25,True,0,0.58,0.24,"BD",0,17.735,-2.412,278.002,-14.612,0.211,-3.026,-6.285,"nan",0,0,"nan","nan"
"HUNT23","1920","HSC 202",275.77318,-13.45228,17.7579,0.0402,0.532,0.017,-1.413,"hsc202","UCC G017.7+00.0","Q1P","nan","nan",4.7,False,44,True,10,0.14,0.55,"DB",25,17.7,0.055,275.734,-13.5,0.53,-0.011,-1.397,-10.174,2,9,"nan","nan"
"BICA19","364","Ryu 757",272.17087,-11.50523,17.8,4.06,"nan","nan","nan","ryu757","UCC G017.8+04.0","Q1P","nan","nan",2.3,False,60,True,0,0.82,0.23,"AD",36,17.8,4.062,272.166,-11.504,0.069,-2.983,-5.918,78.485,1,0,"nan","nan"
"CASTRO22;HUNT23","593;6004","UBC 1594",276.48738,-13.73715,17.8308,-0.7066,0.34,-0.665,-3.654,"ubc1594","UCC G017.8-00.7","Q1N","nan","nan",1.7,False,28,False,0,0.37,1.0,"CA",11,17.827,-0.707,276.494,-13.737,0.347,-0.675,-3.607,32.858,1,56,"nan","nan"
"BICA19","366","Ryu 758",279.2302,-15.05158,17.89,-3.67,"nan","nan","nan","ryu758","UCC G017.8-03.6","Q1N","nan","nan",1.9,False,80,True,0,0.94,0.44,"AC",56,17.886,-3.669,279.225,-15.054,0.099,-2.85,-5.789,79.974,5,0,"nan","nan"
"BICA19","365","Ryu 759",276.15502,-13.49959,17.89,-0.31,"nan","nan","nan","ryu759","UCC G017.8-00.3","Q1N","nan","nan",1.8,False,36,True,0,0.17,0.38,"DC",24,17.885,-0.309,276.143,-13.504,0.542,-0.606,-2.091,43.647,2,2,"nan","nan"
"BICA19","367","Ryu 227",273.98334,-12.36811,17.89,2.09,"nan","nan","nan","ryu227","UCC G017.8+02.0","Q1P","nan","nan",1.5,False,80,True,0,0.53,0.31,"BC",77,17.893,2.086,273.988,-12.371,0.402,-0.416,-2.388,-28.07,4,0,"nan","nan"
"BICA19","368","Ryu 760",276.26036,-13.51982,17.92,-0.41,"nan","nan","nan","ryu760","UCC G017.9-00.4","Q1N","nan","nan",2.1,False,45,True,0,0.4,0.31,"CC",31,17.907,-0.413,276.256,-13.535,0.365,-0.7,-2.471,114.25,2,1,"nan","nan"
"HE23;HUNT23","1199;1104","CWNU 2470",275.88373,-13.30985,17.9341,0.012,0.541,0.752,-0.215,"cwnu2470","UCC G017.9+00.0","Q1P","nan","nan",4.5,False,39,False,0,0.29,0.69,"CB",28,17.925,0.013,275.889,-13.316,0.538,0.735,-0.214,-50.653,1,8,"nan","nan"
"BICA19","369","Ryu 761",279.15263,-14.93468,17.96,-3.55,"nan","nan","nan","ryu761","UCC G017.9-03.5","Q1N","nan","nan",2.0,False,60,True,0,0.86,0.45,"AC",40,17.956,-3.545,279.15,-14.93,0.125,-2.527,-5.373,75.354,4,0,"nan","nan"
"BICA19","370","Ryu 762",279.63675,-15.16256,17.97,-4.07,"nan","nan","nan","ryu762","UCC G017.9-04.0","Q1N","nan","nan",2.1,False,50,True,0,0.2,0.38,"DC",37,17.97,-4.071,279.635,-15.165,0.257,-0.386,-4.213,-25.241,1,0,"nan","nan"
"BICA19","3271","FSR 0055",276.17583,-13.39717,17.99,-0.28,"nan","nan","nan","fsr0055","UCC G017.9-00.2","Q1N","nan","nan",2.5,False,25,True,0,0.5,0.31,"CC",0,17.982,-0.284,276.176,-13.404,0.368,-1.261,-3.441,-6.614,1,2,"nan","nan"
"BICA19","371","Ryu 763",276.6172,-13.61239,18.0,-0.76,"nan","nan","nan","ryu763","UCC G018.0-00.7","Q1N","nan","nan",1.4,False,25,True,0,0.27,0.32,"CC",0,18.009,-0.766,276.623,-13.607,0.346,-0.628,-2.161,"nan",0,0,"nan","nan"
"HE23","437","CWNU 1708",275.61559,-12.99353,18.091,0.391,0.473,-1.459,-1.891,"cwnu1708","UCC G018.0+00.3","Q1P","nan","nan",4.6,False,32,False,0,0.82,0.62,"AB",26,18.084,0.387,275.619,-13.017,0.47,-1.451,-1.864,52.508,2,6,"nan","nan"
"BICA19","372","Ryu 764",275.23153,-12.78387,18.1,0.82,"nan","nan","nan","ryu764","UCC G018.1+00.8","Q1P","nan","nan",1.8,False,90,True,0,0.94,0.26,"AC",67,18.102,0.819,275.237,-12.78,0.11,-3.308,-6.513,"nan",0,0,"nan","nan"
"SIM19;CANTAT20;DIAS21;TARRICQ22;HE22_1;HUNT23","6;1888;1624;372;476;6081","UPK 17",279.741,-15.034,18.1307,-4.1013,1.479,0.894,-7.856,"upk17","UCC G018.1-04.1","Q1N","nan","nan",16.5,False,123,False,0,1.0,0.7,"AB",94,18.146,-4.115,279.762,-15.008,1.487,0.934,-7.933,-22.26,42,11,"nan","nan"
"HAO22;HUNT23","30;4585","OC 0031",276.29041,-13.27974,18.1459,-0.3237,0.479,-0.447,-2.298,"oc0031","UCC G018.1-00.3","Q1N","nan","nan",2.9,False,182,False,0,1.0,0.78,"AA",167,18.148,-0.324,276.29,-13.275,0.479,-0.437,-2.297,26.445,9,7,"nan","nan"
"HE23","1392","CWNU 2663",276.88595,-13.56902,18.16,-0.971,0.353,-0.598,-1.027,"cwnu2663","UCC G018.1-00.9","Q1N","nan","nan",9.4,False,66,True,0,0.85,0.72,"AB",44,18.168,-0.992,276.915,-13.567,0.337,-0.594,-1.031,-1.39,4,5,"nan","nan"
"CASTRO22;HUNT23","15;5603","UBC 1016",278.31251,-14.27848,18.1713,-2.5268,0.549,0.114,0.955,"ubc1016","UCC G018.1-02.5","Q1N","nan","nan",8.0,False,95,False,0,1.0,1.0,"AA",63,18.173,-2.532,278.316,-14.284,0.554,0.095,0.957,23.481,7,64,"nan","nan"
"CHI23_3","647","CWWDL 11420",274.1945,-12.1218,18.205,2.0253,0.49,-0.662,-2.5,"cwwdl11420","UCC G018.2+02.0","Q1P","nan","nan",6.0,False,204,True,0,1.0,0.78,"AA",138,18.223,1.989,274.23,-12.121,0.489,-0.663,-2.434,38.92,4,3,"nan","nan"
"KHARCHENKO12;LOKTIN17;DIAS21;HUNT23","1396;752;1014;4495","NGC 6604",274.51385,-12.24395,18.2453,1.6925,0.457,-0.45,-2.372,"ngc6604","UCC G018.2+01.6","Q1P","nan","nan",3.8,False,151,False,0,1.0,0.94,"AA",99,18.251,1.712,274.5,-12.237,0.467,-0.461,-2.43,-137.188,2,4,"nan","nan"
"BICA19","373","Ryu 770",273.65521,-11.76305,18.27,2.66,"nan","nan","nan","ryu770","UCC G018.2+02.6","Q1P","nan","nan",3.3,False,120,True,0,1.0,0.29,"AC",113,18.297,2.66,273.663,-11.733,0.092,-2.931,-5.906,58.316,1,0,"nan","nan"
"CASTRO22;HUNT23","16;5604","UBC 1017",275.3614,-12.63874,18.2877,0.7765,0.559,-1.054,-2.481,"ubc1017","UCC G018.2+00.7","Q1P","nan","nan",5.5,False,44,False,0,0.76,1.0,"AA",22,18.28,0.76,275.37,-12.65,0.554,-1.051,-2.483,13.447,3,65,"nan","nan"
"CASTRO22;HUNT23","17;5605","UBC 1018",275.9066,-12.91407,18.2942,0.1778,0.373,-0.121,-0.725,"ubc1018","UCC G018.2+00.1","Q1P","nan","nan",4.6,False,365,False,0,1.0,1.0,"AA",330,18.31,0.178,275.918,-12.909,0.362,-0.125,-0.718,18.575,12,49,"nan","nan"
"CASTRO22;HUNT23","18;5606","UBC 1019",274.19323,-12.00464,18.3076,2.082,0.487,-1.035,-0.57,"ubc1019","UCC G018.3+02.0","Q1P","nan","nan",5.7,False,173,False,0,1.0,0.92,"AA",154,18.291,2.08,274.189,-12.015,0.487,-1.029,-0.578,-24.738,18,15,"nan","nan"
"SIM19;CANTAT20;DIAS21;TARRICQ22;HUNT23","7;1890;1626;374;6082","UPK 18",280.763,-15.325,18.3177,-5.1126,1.28,3.112,0.98,"upk18","UCC G018.3-05.1","Q1N","nan","nan",9.6,False,73,False,0,0.85,0.57,"AB",52,18.304,-5.122,280.783,-15.329,1.287,3.061,0.825,-21.091,9,8,"nan","nan"
"BICA19","374","Ryu 771",272.07644,-10.86302,18.32,4.45,"nan","nan","nan","ryu771","UCC G018.3+04.4","Q1P","nan","nan",3.3,False,140,True,0,0.98,0.28,"AC",114,18.309,4.446,272.078,-10.865,0.197,-2.554,-5.042,25.744,8,0,"nan","nan"
