DB,ID,RA_ICRS,DE_ICRS,GLON,GLAT,plx,pmRA,pmDE,distmod,extin,logage,FeH
9,HE255,86.36641,33.7604,175.863,2.484,0.74,-1.16,-5.04,10.25,0.95,8.7,nan
9,HE256,239.43107,-53.06729,328.805,0.18,0.72,-3.28,-3.19,10.9,2.4,7.5,nan
9,HE257,90.35579,4.56108,203.07,-8.964,0.73,0.53,-2.05,10.8,1.4,8.7,nan
9,HE258,115.50877,-50.18113,263.041,-13.028,1.45,-4.51,7.76,9.2,0.65,7.6,nan
9,HE259,293.62127,15.04762,51.206,-2.413,1.17,-0.97,-5.52,9.25,1.25,8.9,nan
9,HE260,117.43491,-49.6584,263.157,-11.687,1.3,-4.68,7.85,9.8,0.4,7.9,nan
9,HE261,213.60017,-64.1963,311.81,-2.764,1.09,-4.46,-4.32,9.8,0.75,7.8,nan
9,HE262,281.54909,3.00729,35.013,2.536,1.61,1.38,-8.55,8.6,1.4,6.9,nan
9,HE263,101.78307,0.76072,211.764,-0.611,0.47,-1.41,1.27,11.95,1.3,8.1,nan
9,HE264,149.20981,-60.52053,283.008,-4.591,0.76,-9.28,3.69,10.2,0.3,7.6,nan
9,HE265,153.80545,-54.59739,281.515,1.645,0.76,-6.97,1.83,11.25,0.6,8.4,nan
9,HE266,102.32348,3.9699,209.154,1.333,0.24,-0.48,-0.15,12.4,1.45,7.4,nan
9,HE267,254.38053,-48.50384,338.626,-3.46,0.54,0.24,-2.07,11.15,1.4,8.6,nan
9,HE268,119.18201,-31.07169,247.628,-1.209,0.34,-2.05,2.83,12.05,1.5,9.2,nan
9,HE269,119.18919,-29.61057,246.383,-0.444,0.34,-2.05,1.31,11.9,1.1,8.9,nan
9,HE270,108.88209,-52.30305,263.27,-17.68,1.7,-4.23,8.71,8.8,0.25,8.0,nan
9,HE271,305.09254,36.10581,74.526,-0.193,0.55,-2.31,-4.49,11.15,2.5,7.4,nan
9,HE272,4.53777,59.44435,118.706,-3.154,0.43,-1.47,-0.66,11.0,1.5,7.4,nan
9,HE273,88.64197,-4.58014,210.528,-14.732,1.08,0.08,-3.66,9.6,1.35,9.5,nan
9,HE274,106.01139,-16.88619,229.404,-4.912,0.77,-0.94,-0.05,11.4,0.8,8.7,nan
9,HE275,266.41785,-40.80297,349.837,-6.159,0.8,2.63,-2.21,10.65,0.75,7.8,nan
9,HE276,328.11454,51.01594,96.619,-2.477,0.58,-1.53,-1.23,11.25,0.9,8.1,nan
9,HE277,192.20087,-60.56509,302.608,2.305,0.47,-4.13,0.11,10.9,1.25,7.5,nan
9,HE278,198.23481,-64.26435,305.264,-1.49,0.46,-4.34,-0.53,11.45,1.05,8.9,nan
9,HE279,103.83863,-2.1514,215.293,-0.11,0.53,-1.42,1.09,10.85,0.4,7.8,nan
9,HE280,110.90854,-11.19121,226.553,1.934,0.31,-1.28,1.48,12.2,1.5,7.4,nan
9,HE281,106.0158,-16.34207,228.919,-4.662,0.67,-2.66,1.34,10.4,0.9,6.9,nan
9,HE282,245.42253,-53.99778,330.794,-2.916,0.78,-2.83,-2.96,10.15,1.1,7.8,nan
9,HE283,113.84917,-42.90854,255.894,-10.73,0.86,-4.34,4.36,10.05,1.1,7.6,nan
9,HE284,211.88365,-61.70654,311.82,-0.155,0.54,-4.86,-2.04,11.45,1.3,7.6,nan
9,HE285,255.62781,-42.88105,343.594,-0.68,0.94,0.41,-2.48,9.55,2.1,8.7,nan
9,HE286,327.95154,64.08023,104.787,7.735,1.12,-3.13,-4.49,9.95,0.9,7.9,nan
9,HE287,155.23334,-55.97688,282.955,0.944,2.28,-14.5,2.51,8.3,0.25,7.7,nan
9,HE288,98.45033,-1.74213,212.473,-4.718,0.48,0.05,-0.84,11.65,2.0,8.1,nan
9,HE289,100.62752,7.56493,205.184,1.471,0.72,-1.57,0.01,11.65,0.5,6.6,nan
9,HE290,123.38442,-22.08819,242.022,6.758,0.9,-1.17,0.38,10.75,0.2,7.9,nan
9,HE291,255.39821,-25.67748,357.208,9.922,1.02,-0.55,0.34,9.95,0.55,7.9,nan
9,HE292,140.01649,-50.20989,272.264,-0.364,0.51,-4.98,2.79,11.8,2.5,7.7,nan
9,HE293,273.26828,-20.40527,10.5,-1.146,0.83,-0.56,-0.21,10.4,0.75,8.3,nan
9,HE294,334.85692,43.13628,95.638,-11.536,1.59,-0.98,-4.4,8.5,0.45,7.6,nan
9,HE295,320.83109,60.11495,99.618,7.037,0.82,-2.81,-3.7,10.6,1.2,7.9,nan
9,HE296,277.22968,-14.29593,17.671,-1.604,0.53,-0.1,-1.02,11.95,0.2,6.4,nan
9,HE297,350.03578,51.49777,108.786,-8.849,0.47,-2.98,-0.47,12.9,0.05,6.8,nan
9,HE298,120.05577,-36.73172,252.839,-3.545,0.43,-3.12,4.03,13.2,3.0,6.8,nan
9,HE299,89.52776,29.57211,180.842,2.668,0.62,0.19,-1.98,11.45,0.65,7.5,nan
9,HE300,85.66041,25.76923,182.353,-2.221,0.77,-0.02,-4.41,10.5,0.75,7.1,nan
9,HE301,125.76382,-31.62526,251.157,3.201,0.75,-4.96,4.32,10.4,0.4,7.5,nan
9,HE302,104.63711,-3.03355,216.442,0.197,0.42,-1.26,0.51,12.3,0.7,6.9,nan
9,HE303,275.36177,-17.55849,13.946,-1.538,0.53,0.53,-1.85,11.65,1.9,7.4,nan
9,HE304,251.0511,-53.20229,333.652,-4.827,0.51,-2.08,-3.75,10.85,1.25,8.7,nan
9,HE305,55.67568,58.88955,143.521,3.043,1.47,-2.29,-0.45,9.25,0.85,7.7,nan
9,HE306,119.99833,-45.54868,260.397,-8.154,0.61,-3.53,5.0,10.5,0.45,7.0,nan
9,HE307,285.20744,15.81952,48.099,5.119,0.46,-0.95,-4.14,11.0,1.25,9.3,nan
9,HE308,211.44623,-64.13171,310.933,-2.421,0.63,-7.05,-3.64,11.85,1.9,8.5,nan
9,HE309,319.49108,60.08395,99.124,7.492,0.62,-4.63,-3.53,10.4,1.6,6.8,nan
9,HE310,103.0125,1.93429,211.28,1.018,0.63,-1.81,1.07,11.85,0.3,6.7,nan
9,HE311,332.77476,42.34061,93.894,-11.314,1.56,-1.11,-4.52,9.0,0.35,7.5,nan
9,HE312,332.49562,56.41763,101.94,0.274,0.77,-4.94,-3.83,10.85,1.4,8.3,nan
9,HE313,294.70501,-1.13437,37.371,-11.051,1.65,0.36,-2.48,8.65,0.45,7.7,nan
9,HE314,287.9872,-10.0505,26.233,-9.085,2.71,-0.56,-6.95,8.1,0.65,7.7,nan
9,HE315,202.71567,-57.20018,308.275,5.262,0.88,-5.66,-1.37,9.95,0.7,7.5,nan
9,HE316,260.77827,-44.37785,344.571,-4.576,0.88,2.09,-3.27,10.5,1.1,7.4,nan
9,HE317,254.14259,-39.82838,345.305,2.083,0.65,-1.81,-2.25,11.0,1.05,8.4,nan
9,HE318,219.14074,-61.90197,314.973,-1.513,0.52,-2.76,-1.15,11.7,1.25,8.9,nan
9,HE319,298.25928,30.82044,67.004,1.757,0.25,-1.77,-3.05,12.5,1.7,8.8,nan
9,HE320,109.93014,-24.03206,237.466,-4.913,0.83,-2.75,3.06,11.0,0.6,6.3,nan
9,HE321,113.31055,-20.16208,235.539,-0.322,0.36,-2.31,3.31,12.15,1.4,8.2,nan
9,HE322,131.21489,-54.20523,271.692,-7.044,0.72,-3.49,6.62,11.0,0.65,8.7,nan
9,HE323,124.47702,-55.60746,270.589,-11.015,0.96,-1.24,1.53,9.65,0.8,9.2,nan
9,HE324,113.00752,-16.94494,232.583,0.98,0.52,-2.23,2.56,11.95,1.6,6.8,nan
9,HE325,233.85562,-55.45455,324.771,0.305,0.51,-0.63,-2.34,10.8,2.9,8.3,nan
9,HE326,298.52257,29.12177,65.664,0.688,0.47,-0.6,-2.55,10.9,1.35,9.0,nan
9,HE327,103.18357,-9.36746,221.429,-3.971,1.22,-3.3,2.52,9.7,0.2,7.6,nan
9,HE328,280.88343,-14.4315,19.171,-4.814,0.6,0.81,-0.76,11.05,2.0,8.0,nan
9,HE329,107.29519,-9.49277,223.393,-0.419,0.35,-0.5,-0.36,12.0,1.25,8.6,nan
9,HE330,106.80256,-11.96646,225.367,-1.987,0.37,-1.49,1.33,12.15,1.55,7.4,nan
9,HE331,124.42154,-39.56739,257.087,-2.196,0.83,-5.05,4.16,11.35,1.85,7.0,nan
9,HE332,105.83008,-12.66633,225.555,-3.152,0.78,-0.56,-0.38,10.45,0.7,7.7,nan
9,HE333,322.4743,45.57256,90.205,-4.106,0.64,-3.38,-4.47,11.1,0.75,8.7,nan
9,HE334,89.44969,19.04972,189.924,-2.652,0.9,-0.24,-3.02,10.45,0.8,7.8,nan
9,HE335,54.67787,44.89323,151.462,-8.514,1.06,-1.76,-3.15,10.1,0.95,7.7,nan
9,HE336,308.45164,47.08003,84.924,4.136,0.66,-0.88,-1.87,11.45,1.4,8.6,nan
9,HE337,279.15846,-8.89993,23.331,-0.79,0.51,-0.75,-2.87,10.9,2.6,8.7,nan
9,HE338,124.49944,-39.28527,256.887,-1.988,1.59,-5.25,5.4,8.85,0.45,7.2,nan
9,HE339,125.92425,-43.09445,260.637,-3.263,0.64,-3.95,2.74,11.3,0.95,8.1,nan
9,HE340,106.77081,-26.39675,238.29,-8.531,1.06,-3.68,4.68,10.05,0.05,7.7,nan
9,HE341,111.13511,-17.19096,231.944,-0.71,0.34,-1.33,-0.49,11.8,1.1,9.0,nan
9,HE342,102.89285,-38.12688,247.877,-16.327,1.58,-1.59,5.4,8.5,0.35,9.0,nan
9,HE343,3.92835,68.90797,119.71,6.26,1.04,-2.88,-0.19,9.75,2.0,8.7,nan
9,HE344,75.40158,30.74702,173.118,-6.867,0.58,0.73,-3.05,11.85,0.25,6.5,nan
9,HE345,18.92843,71.17655,124.908,8.398,1.02,2.33,0.33,10.4,0.95,7.9,nan
9,HE346,34.50231,61.15304,133.182,0.016,0.46,-0.84,-0.25,11.15,3.15,7.9,nan
9,HE347,293.63577,32.19318,66.243,5.861,2.38,2.46,-1.31,8.2,0.25,7.7,nan
9,HE348,328.12511,64.96732,105.413,8.374,0.89,-2.13,-4.56,9.6,0.9,6.6,nan
9,HE349,306.6675,49.11645,85.886,6.292,0.59,0.17,-3.86,11.5,1.15,8.8,nan
9,HE350,76.36115,46.03264,161.407,3.01,0.94,-0.55,-1.74,10.1,0.85,7.9,nan
9,HE351,245.25182,-40.83274,340.035,6.476,0.9,-2.79,-3.39,10.5,1.9,8.4,nan
9,HE352,223.54743,-57.61023,318.803,1.429,0.89,-3.38,-2.6,10.25,1.25,8.4,nan
9,HE353,317.02003,56.434,95.546,5.949,0.62,-2.86,-3.95,10.9,2.35,8.0,nan
9,HE354,350.45569,68.7271,114.919,7.261,0.83,-1.1,-0.82,9.95,2.2,7.6,nan
9,HE355,255.06574,-38.78289,346.569,2.171,0.52,-0.71,0.71,11.0,2.05,8.7,nan
9,HE356,215.06057,-61.07288,313.463,-0.03,0.57,-3.71,-2.9,11.7,1.5,6.7,nan
9,HE357,220.51429,-58.39773,317.013,1.417,0.97,-2.08,-1.79,9.9,0.8,8.0,nan
9,HE358,72.96138,49.08755,157.583,3.099,0.56,-0.58,0.86,12.1,0.4,6.3,nan
9,HE359,298.05242,24.87952,61.809,-1.132,0.64,-0.29,-1.8,10.45,1.9,8.6,nan
9,HE360,234.52992,-57.08241,324.117,-1.232,0.39,-3.6,-2.68,11.6,2.9,8.7,nan
9,HE361,64.35395,42.80378,158.161,-5.549,0.98,2.12,-1.37,9.95,1.75,7.5,nan
9,HE362,103.96149,-13.07214,225.091,-4.96,0.44,-1.45,1.32,11.3,1.55,8.3,nan
9,HE363,121.20873,-39.17423,255.399,-4.062,1.13,-4.58,3.97,9.55,0.7,6.9,nan
9,HE364,54.96595,43.24561,152.635,-9.704,1.02,-1.27,-3.63,9.25,0.75,7.1,nan
9,HE365,45.50332,47.96584,144.406,-9.387,0.33,0.49,-1.24,12.2,0.45,9.2,nan
9,HE366,123.48161,-43.08531,259.627,-4.735,0.55,-4.35,4.47,11.5,0.85,7.7,nan
9,HE367,274.11099,-12.72043,17.639,1.813,0.69,-1.06,-0.58,10.3,1.65,9.1,nan
9,HE368,69.95863,50.30588,155.393,2.413,0.39,0.11,0.09,11.5,2.4,8.5,nan
9,HE369,346.11739,60.97947,110.322,0.754,0.61,-2.08,-1.44,10.55,1.45,8.9,nan
9,HE370,298.40526,27.54012,64.255,-0.038,0.47,-2.09,-4.55,10.95,1.75,8.4,nan
9,HE371,113.87147,-12.66486,229.235,3.778,0.39,-1.57,2.07,12.55,0.4,8.3,nan
9,HE372,100.04567,-8.91526,219.626,-6.536,0.99,-0.46,-0.66,9.9,0.25,8.7,nan
9,HE373,294.93398,23.63684,59.307,0.703,0.75,-0.56,-3.66,10.0,1.75,8.7,nan
9,HE374,110.19034,-17.87301,232.121,-1.826,0.35,-1.01,1.35,12.05,0.75,8.5,nan
9,HE375,286.14045,41.58164,72.184,15.339,2.94,1.65,-1.13,7.75,0.05,7.5,nan
9,HE376,302.49513,34.32362,71.865,0.58,0.4,-0.67,-2.34,11.9,2.05,8.5,nan
9,HE377,29.30083,68.71743,128.868,6.607,0.98,0.65,0.64,10.15,1.7,8.6,nan
9,HE378,18.67824,60.89488,125.76,-1.849,1.16,2.96,-1.65,9.85,0.75,8.6,nan
9,HE379,214.06436,-63.51027,312.223,-2.179,0.41,-4.99,-1.9,11.1,1.35,9.1,nan
9,HE380,316.37938,57.22738,95.904,6.74,0.82,-1.97,-5.66,10.8,1.65,8.5,nan
9,HE381,72.55738,43.54389,161.677,-0.651,0.43,0.02,-1.89,11.8,1.05,8.5,nan
9,HE382,197.86727,-56.50066,305.71,6.263,1.04,-8.17,-2.56,9.85,0.1,7.8,nan
9,HE383,142.19981,-35.69473,263.138,11.078,0.58,-5.93,4.54,11.0,0.85,9.3,nan
9,HE384,128.46846,-28.31993,249.817,7.026,1.34,-7.03,5.13,9.15,0.4,7.8,nan
9,HE385,95.4662,9.67523,200.953,-2.078,0.45,-0.71,-1.15,11.55,0.4,8.4,nan
9,HE386,73.6561,45.56526,160.612,1.237,0.36,0.8,-2.32,12.65,1.7,8.4,nan
9,HE387,280.90823,-1.02002,31.134,1.271,0.47,0.04,-0.68,10.95,2.05,8.9,nan
9,HE388,307.14619,54.46351,90.483,9.108,0.92,-1.74,-6.68,10.15,0.45,7.9,nan
9,HE389,20.7534,60.80592,126.775,-1.83,1.14,3.01,-1.69,10.1,0.75,8.4,nan
9,HE390,68.71786,38.39208,163.665,-6.218,0.61,0.58,-3.23,10.5,1.8,9.0,nan
9,HE391,27.27292,57.5576,130.629,-4.45,0.32,-0.84,-0.7,12.15,0.65,8.6,nan
9,HE392,262.47069,-38.20162,350.421,-2.197,0.65,1.18,0.2,11.6,0.5,6.5,nan
9,HE393,297.22321,24.62799,61.209,-0.612,0.8,-0.37,-3.98,9.8,1.9,7.7,nan
9,HE394,348.32391,57.52707,110.033,-2.866,0.92,0.27,-1.37,10.25,1.55,7.8,nan
9,HE395,229.23414,-53.6816,323.531,3.268,0.54,-0.76,-1.4,11.45,0.95,8.5,nan
9,HE396,80.81129,64.65581,147.259,15.61,1.18,2.55,-4.88,10.55,1.7,7.3,nan
9,HE397,278.32491,-13.05156,19.267,-1.973,0.39,-0.94,-0.25,12.1,2.0,8.7,nan
9,HE398,102.96099,-8.87378,220.888,-3.944,1.37,-3.54,2.0,9.75,0.3,7.7,nan
9,HE399,125.13145,-43.16295,260.364,-3.778,0.82,-2.42,4.9,11.15,1.15,6.2,nan
9,HE400,278.36615,-10.72971,21.347,-0.939,0.49,0.35,-1.49,12.75,4.45,6.5,nan
9,HE401,105.78242,-6.91903,220.419,-0.566,0.43,-1.13,1.44,12.4,1.25,8.2,nan
9,HE402,55.18876,44.4719,152.012,-8.631,1.28,2.01,-4.64,9.25,0.95,7.9,nan
9,HE403,106.70323,-12.45632,225.758,-2.298,0.35,-1.24,0.75,12.25,0.8,8.6,nan
9,HE404,280.22981,-9.67306,23.128,-2.084,0.38,0.74,-3.7,11.6,2.4,9.4,nan
9,HE405,51.51302,41.32477,151.679,-12.759,0.83,-0.48,-4.02,10.7,0.55,7.5,nan
9,HE406,91.31901,20.84124,189.235,-0.239,0.98,1.59,-2.25,10.2,1.0,7.8,nan
9,HE407,279.54631,-6.38353,25.743,0.024,0.48,0.07,-0.54,11.35,2.95,8.6,nan
9,HE408,126.22853,-44.30232,261.755,-3.775,0.42,-4.56,4.48,11.05,2.25,7.2,nan
9,HE409,69.02256,59.74975,147.948,8.293,0.96,-0.79,-1.43,10.25,1.7,7.0,nan
9,HE410,97.17116,-13.58234,222.617,-11.118,2.22,-4.36,3.88,8.3,0.3,7.7,nan
9,HE411,306.59833,42.65652,80.563,2.607,0.51,-3.07,-4.25,11.25,2.0,7.5,nan
9,HE412,295.83141,22.14482,58.42,-0.754,0.37,-3.2,-6.48,12.95,3.55,6.7,nan
9,HE413,304.01238,30.32364,69.233,-2.694,0.83,-2.66,-8.6,10.3,1.5,8.4,nan
9,HE414,19.92688,72.25404,125.111,9.502,1.12,-2.01,-0.66,9.3,0.35,8.9,nan
9,HE415,347.64403,57.34243,109.624,-2.9,0.91,0.21,-1.38,10.2,1.4,7.7,nan
9,HE416,97.26604,13.4219,198.462,1.23,0.73,-2.1,-3.96,10.2,1.0,9.2,nan
9,HE417,130.87463,-30.76034,253.05,7.239,1.36,-2.55,-0.55,9.0,0.15,9.0,nan
9,HE418,96.38739,8.42995,202.48,-1.856,1.06,-1.25,-3.85,11.05,0.1,6.2,nan
9,HE419,346.85724,58.90709,109.843,-1.296,0.66,-1.81,-1.5,11.3,1.0,8.4,nan
9,HE420,205.33901,-56.68047,309.781,5.526,0.58,-4.46,-1.29,10.75,0.3,8.9,nan
9,HE421,311.4402,52.22376,90.206,5.716,0.51,-1.09,-2.62,11.6,1.25,8.5,nan
9,HE422,310.62626,50.66456,88.658,5.156,0.51,-1.98,-2.74,11.5,1.6,7.9,nan
9,HE423,15.50408,62.20142,124.165,-0.645,0.99,-0.25,-1.68,9.7,1.45,7.8,nan
9,HE424,74.41134,32.77421,170.985,-6.294,0.74,2.31,-5.73,10.5,2.2,8.4,nan
9,HE425,115.2894,-21.57887,237.679,0.598,0.39,-2.42,1.87,11.65,0.7,8.2,nan
9,HE426,208.67739,-57.69229,311.331,4.144,0.53,-3.52,-1.7,11.25,0.4,8.6,nan
9,HE427,302.56462,30.56202,68.744,-1.521,0.78,-0.25,-3.1,11.2,1.7,7.4,nan
9,HE428,348.72919,58.16155,110.467,-2.355,0.52,-3.67,-2.22,11.35,1.5,8.0,nan
9,HE429,63.03214,68.05406,140.003,12.117,1.12,2.6,-1.88,9.35,1.25,7.9,nan
9,HE430,125.53859,-42.9936,260.393,-3.437,0.66,-4.37,5.15,11.15,2.0,6.9,nan
9,HE431,280.73845,-10.01513,23.052,-2.686,0.46,0.49,-0.86,11.25,1.55,7.9,nan
9,HE432,280.1613,-6.51416,25.907,-0.579,0.35,-1.1,-4.08,11.95,2.9,8.2,nan
9,HE433,125.80969,-37.00479,255.593,0.154,0.64,-3.41,3.36,10.45,0.4,8.9,nan
9,HE434,110.17575,-7.30201,222.776,3.122,0.29,-1.41,0.07,12.9,0.4,8.7,nan
9,HE435,122.18655,-37.66944,254.539,-2.608,1.12,-4.71,5.69,9.55,0.45,7.8,nan
9,HE436,91.99042,21.94293,188.578,0.844,0.5,0.9,-3.55,10.95,1.05,8.8,nan
9,HE437,124.73947,-43.50296,260.485,-4.205,0.89,-5.01,4.02,9.6,0.95,7.5,nan
9,HE438,56.41991,68.87321,137.595,11.121,1.28,0.4,-1.25,9.7,0.9,8.7,nan
9,HE439,306.74227,43.52278,81.331,3.023,0.56,-0.04,-3.05,11.55,3.9,7.7,nan
9,HE440,295.57365,22.37017,58.497,-0.435,0.87,-0.8,-5.07,10.35,1.55,8.0,nan
9,HE441,29.42615,57.44766,131.782,-4.281,0.41,-1.32,-1.24,11.65,1.05,7.5,nan
9,HE442,63.08704,31.28593,165.645,-14.464,2.78,3.59,-5.72,7.4,0.35,7.3,nan
9,HE443,230.97011,-61.97896,319.834,-4.218,0.52,-2.56,-2.84,12.2,1.4,8.5,nan
9,HE444,309.47586,54.51782,91.325,8.04,1.24,-3.1,-6.69,9.3,0.45,7.9,nan
9,HE445,228.40637,-59.1874,320.261,-1.186,0.56,-2.7,-2.79,11.95,2.05,6.9,nan
9,HE446,340.1354,65.30517,109.81,5.824,1.05,-0.38,-2.64,9.2,1.9,7.4,nan
9,HE447,345.19366,58.2754,108.795,-1.526,1.03,-0.61,-1.24,9.85,0.9,9.1,nan
9,HE448,283.71824,-17.63415,17.497,-8.676,0.9,0.1,-3.89,10.6,0.55,7.9,nan
9,HE449,74.86765,45.64937,161.075,1.952,1.47,-1.29,-2.99,9.2,0.6,7.9,nan
9,HE450,194.32822,-55.87428,303.762,6.988,2.06,-13.59,-3.7,8.95,0.55,8.4,nan
9,HE451,98.78103,12.64935,199.829,2.183,0.54,0.76,-2.8,11.6,0.65,8.7,nan
9,HE452,137.8303,-18.54359,247.275,19.792,0.8,-5.75,0.55,10.4,0.4,9.1,nan
9,HE453,172.075,-63.00206,293.658,-1.637,0.4,-6.38,1.28,12.45,2.65,6.1,nan
9,HE454,11.95684,63.91697,122.535,1.048,0.3,-2.36,-0.26,13.5,2.55,6.8,nan
9,HE455,304.82709,41.38038,78.762,2.959,0.78,-2.38,-3.02,10.05,3.1,7.3,nan
9,HE456,300.90506,32.67429,69.761,0.808,0.46,-1.06,-1.98,12.85,3.35,6.8,nan
9,HE457,354.39738,66.94674,115.78,5.106,0.47,-2.25,-0.57,11.2,3.65,8.7,nan
9,HE458,227.55442,-56.40079,321.298,1.44,0.47,-1.6,-2.13,12.95,3.7,6.7,nan
9,HE459,348.04774,61.03707,111.207,0.445,0.34,-4.44,-1.78,11.9,1.65,7.8,nan
9,HE460,308.39709,43.74969,82.219,2.187,0.88,0.28,-1.61,9.6,2.05,8.9,nan
9,HE461,70.2216,47.69758,157.461,0.813,0.39,0.89,-1.32,12.65,3.75,6.7,nan
9,HE462,315.36326,77.04316,111.345,19.703,2.68,5.27,3.85,7.95,2.25,6.0,nan
9,HE463,343.28456,60.27457,108.765,0.698,0.63,0.62,-3.0,11.85,3.7,6.9,nan
9,HE464,114.36971,-19.4092,235.366,0.915,0.39,-2.04,2.12,12.75,1.25,8.8,nan
9,HE465,83.61727,37.24331,171.72,2.434,0.41,0.91,-2.5,13.4,3.0,6.7,nan
9,HE466,36.43974,64.30713,132.936,3.283,1.02,-0.77,0.91,10.0,1.55,8.8,nan
9,HE467,196.52857,-61.78432,304.666,1.038,0.52,-4.99,-1.64,12.55,3.35,6.7,nan
9,HE468,306.63287,34.449,73.889,-2.173,0.54,-0.02,-1.54,12.05,3.4,8.7,nan
9,HE469,306.4949,37.32834,76.172,-0.414,0.49,-2.35,-5.12,11.45,3.45,6.7,nan
9,HE470,83.3384,37.11181,171.71,2.176,0.59,1.01,-2.46,10.5,2.1,7.6,nan
9,HE471,307.82461,38.17788,77.476,-0.77,0.78,-0.56,-3.59,10.1,1.95,8.6,nan
9,HE472,96.67664,-8.38807,217.654,-9.285,0.6,0.02,-0.66,11.85,1.35,8.8,nan
9,HE473,42.90005,56.83277,138.84,-2.281,0.39,0.38,-1.26,12.65,2.85,6.9,nan
9,HE474,45.57908,56.59028,140.256,-1.814,0.39,0.65,-1.07,11.8,2.0,8.8,nan
9,HE475,316.18173,59.83875,97.81,8.546,0.8,-3.3,-3.6,9.8,2.1,8.5,nan
9,HE476,197.16676,-61.15925,305.009,1.643,0.52,-4.91,-1.54,12.2,2.25,6.0,nan
9,HE477,273.01695,-15.70403,14.51,1.32,0.66,1.08,-1.46,10.8,0.05,6.9,nan
9,HE478,309.93677,38.52133,78.745,-1.889,0.76,-0.23,-0.74,10.2,2.4,8.9,nan
9,HE479,5.22384,52.61287,118.233,-9.98,0.57,-2.11,-1.41,11.8,0.7,7.0,nan
9,HE480,193.49235,-62.00629,303.229,0.864,0.42,-4.18,-1.18,12.8,3.7,6.7,nan
9,HE481,50.28995,60.0178,140.63,2.395,0.48,0.91,-0.66,12.95,2.95,8.8,nan
9,HE482,272.60332,-22.36082,8.487,-1.543,0.67,-0.55,-1.54,11.0,1.95,8.2,nan
9,HE483,51.09577,54.87472,143.802,-1.677,0.43,0.39,-1.06,12.7,3.5,6.8,nan
9,HE484,275.3736,-17.48409,14.017,-1.513,0.58,0.36,-1.8,12.15,2.4,7.1,nan
9,HE485,198.8427,-61.60261,305.774,1.137,0.57,-6.77,-1.69,10.7,1.85,9.2,nan
9,HE486,193.682,-61.77326,303.321,1.096,0.51,-5.25,-1.34,10.8,2.65,8.6,nan
9,HE487,52.05132,58.913,141.987,1.968,0.92,0.85,-1.55,9.8,1.15,6.7,nan
9,HE488,269.57403,-25.27218,4.59,-0.557,0.38,0.31,-1.42,12.85,2.7,6.7,nan
9,HE489,50.32693,60.07965,140.612,2.457,0.34,0.92,-0.61,11.9,2.1,8.8,nan
9,HE490,192.73932,-60.66269,302.873,2.209,0.51,-5.57,-0.93,11.2,1.35,7.5,nan
9,HE491,7.17794,65.43952,120.571,2.672,0.91,-1.94,-0.75,11.15,4.2,6.0,nan
9,HE492,278.6552,-1.85057,29.364,2.894,1.15,-2.2,-3.07,9.15,4.3,8.9,nan
9,HE493,273.79617,-12.559,17.635,2.16,0.57,-0.41,-0.86,12.05,2.95,6.9,nan
9,HE494,278.32905,-8.00131,23.751,0.352,0.52,-0.32,-2.7,12.2,3.75,6.8,nan
9,HE495,317.49518,45.02927,87.351,-2.0,0.48,-2.62,-3.9,12.75,2.15,6.7,nan
9,HE496,53.6567,45.28526,150.64,-8.627,0.84,-0.24,-2.64,11.25,0.1,6.0,nan
9,HE497,281.27494,-4.17993,28.49,-0.498,0.45,-1.03,-1.69,12.3,3.2,6.8,nan
9,HE498,344.81228,61.05512,109.776,1.082,0.42,-1.55,-1.01,13.15,3.65,6.3,nan
9,HE499,74.68394,46.17706,160.581,2.178,0.36,1.32,-1.55,11.7,1.25,9.5,nan
9,HE500,304.1371,29.7644,68.828,-3.095,0.52,-3.71,-5.62,11.0,3.0,8.7,nan
9,HE501,102.08167,-16.89989,227.733,-8.286,0.97,-3.5,5.12,9.65,0.95,7.5,nan
9,HE502,346.82754,59.95431,110.238,-0.326,0.35,-2.61,-1.76,12.0,1.65,6.9,nan
9,HE503,183.95824,-64.95457,299.173,-2.343,0.29,-5.16,0.71,13.55,2.15,6.9,nan
9,HE504,340.74122,66.87834,110.787,7.086,0.63,-4.78,-2.5,10.9,1.55,8.7,nan
9,HE505,336.2684,62.32305,106.815,4.123,0.56,-4.15,-3.88,10.7,2.9,8.8,nan
9,HE506,277.24637,-12.72341,19.072,-0.889,0.52,0.67,-1.68,12.0,2.6,8.7,nan
9,HE507,198.62283,-47.92907,306.922,14.764,1.23,-5.63,-2.25,10.35,0.15,9.3,nan
9,HE508,338.27775,62.70045,107.806,3.964,0.98,-2.63,-2.55,9.7,2.5,7.5,nan
9,HE509,133.89213,-25.95389,250.882,12.297,1.05,-6.47,2.71,10.85,0.2,6.5,nan
9,HE510,287.82336,39.58122,70.82,13.367,2.84,1.81,-1.72,8.05,0.3,7.6,nan
9,HE511,301.91031,24.48605,63.314,-4.323,0.68,-1.6,-4.74,10.95,2.0,7.6,nan
9,HE512,6.21333,68.93688,120.534,6.189,1.05,-2.8,-0.01,10.9,2.2,6.5,nan
9,HE513,258.05419,-71.7151,320.399,-18.41,3.03,-4.45,-14.59,8.0,0.1,7.9,nan
9,HE514,58.8004,35.13334,160.231,-14.107,2.6,3.43,-4.38,7.5,0.45,7.4,nan
