DB,ID,RA_ICRS,DE_ICRS,GLON,GLAT,plx,pmRA,pmDE
6,Majaess_99,125.48916,-42.08377,259.62267,-2.94961,0.66,-4.344,5.232
6,Majaess_133,164.67038,-61.18016,289.76625,-1.22426,0.114,-5.546,2.298
6,Majaess_160,225.80456,-63.38567,317.07132,-4.19111,1.264,-2.857,-3.73
6,Majaess_225,354.7858,61.91991,114.53484,0.23253,0.319,-3.442,-1.678
6,Majaess_227,356.86151,60.51038,115.13225,-1.38867,0.463,-2.66,-2.029
6,Mamajek_3,81.55192,6.73644,196.72349,-15.52614,10.052,9.714,-32.736
6,Mon_OB1-D,100.27356,9.57259,203.23716,2.0765,1.378,-2.378,-3.723
6,NGC_288,13.19409,-26.5827,151.6945,-89.37811,0.088,4.161,-5.704
6,NGC_362,15.71714,-70.86677,301.57833,-46.23143,0.086,6.689,-2.541
6,NGC_1261,48.05638,-55.21471,270.54234,-52.13051,0.03,1.608,-2.061
6,NGC_1851,78.54675,-40.04297,244.5113,-35.02139,0.059,2.154,-0.67
6,NGC_1904,81.0569,-24.52246,227.23145,-29.33993,0.051,2.464,-1.605
6,NGC_1931,82.85238,34.22435,173.91413,0.26872,0.424,0.237,-2.036
6,NGC_2068,86.65871,0.13845,205.25914,-14.31233,2.419,-0.444,-0.738
6,NGC_2175,92.34913,20.63568,189.88347,0.50251,0.512,0.386,-2.246
6,NGC_2298,102.246,-36.0081,245.6308,-16.00857,0.102,3.311,-2.188
6,NGC_2419,114.53641,38.88268,180.36904,25.24253,-0.049,-0.002,-0.524
6,NGC_2467,117.99676,-26.41051,243.09866,0.30525,0.216,-1.49,2.453
6,NGC_2808,137.93516,-64.9041,282.20121,-11.3043,0.082,0.979,0.288
6,NGC_3201,154.3623,-46.41258,277.20509,8.62441,0.187,8.335,-1.965
6,NGC_4147,182.52606,18.54189,252.85014,77.18884,-0.022,-1.714,-2.103
6,NGC_4372,186.44558,-72.63921,300.99307,-9.86412,0.158,-6.41,3.298
6,NGC_4590,189.85816,-26.74794,299.61678,36.04652,0.083,-2.742,1.775
6,NGC_4833,194.83069,-70.86749,303.58424,-8.00573,0.127,-8.396,-0.962
6,NGC_5024,198.24435,18.16222,333.01404,79.75264,0.04,-0.15,-1.332
6,NGC_5053,199.11334,17.70015,335.70047,78.94583,0.03,-0.299,-1.205
6,NGC_5139,201.73771,-47.30682,309.15564,15.13532,0.159,-3.257,-6.769
6,NGC_5272,205.53077,28.33752,42.01863,78.72461,0.095,-0.148,-2.671
6,NGC_5286,206.59939,-51.38704,311.60375,10.55696,0.048,0.199,-0.159
6,NGC_5466,211.3629,28.54348,42.18224,73.59287,0.024,-5.352,-0.814
6,NGC_5634,217.40461,-5.97327,342.21154,49.2633,0.023,-1.697,-1.474
6,NGC_5694,219.90296,-26.53805,331.0576,30.35991,0.014,-0.46,-1.072
6,NGC_5824,225.99306,-33.06346,332.55675,22.07501,0.024,-1.2,-2.233
6,NGC_5897,229.3434,-21.00237,342.94446,30.30516,0.075,-5.43,-3.383
6,NGC_5904,229.63916,2.08271,3.86133,46.79685,0.117,4.068,-9.862
6,NGC_5927,232.03416,-50.67098,326.62172,4.85031,0.099,-5.063,-3.205
6,NGC_5946,233.86912,-50.6622,327.58133,4.18881,0.088,-5.326,-1.642
6,NGC_5986,236.51169,-37.76399,337.03621,13.28618,0.068,-4.2,-4.556
6,NGC_6093,244.23535,-22.97019,352.66157,19.48378,0.054,-2.939,-5.58
6,NGC_6101,246.47398,-72.19685,317.75522,-15.82661,0.067,1.764,-0.255
6,NGC_6121,245.89289,-26.52408,350.9718,15.97585,0.526,-12.515,-19.014
6,NGC_6139,246.90817,-38.8564,342.3548,6.93933,0.083,-6.074,-2.707
6,NGC_6144,246.81594,-26.02373,351.93378,15.69495,0.082,-1.755,-2.607
6,NGC_6171,248.14766,-13.04933,3.38673,23.00171,0.166,-1.924,-5.979
6,NGC_6205,250.35221,36.47312,59.01669,40.97002,0.111,-3.139,-2.571
6,NGC_6218,251.80393,-1.98247,15.67998,26.2998,0.182,-0.2,-6.807
6,NGC_6229,251.74552,47.52713,73.63777,40.30616,0.0,-1.177,-0.487
6,NGC_6235,253.35175,-22.17159,358.92035,13.52459,0.053,-3.935,-7.603
6,NGC_6254,254.24375,-4.10528,15.10732,23.1106,0.164,-4.762,-6.611
6,NGC_6256,254.88558,-37.12241,347.79063,3.30611,0.106,-3.655,-1.621
6,NGC_6266,255.26413,-30.10027,353.564,7.35329,0.147,-4.966,-2.946
6,NGC_6273,255.64696,-26.28274,356.85115,9.38109,0.095,-3.258,1.676
6,NGC_6284,256.115,-24.76893,358.34105,9.94031,0.072,-3.193,-2.01
6,NGC_6293,257.54455,-26.59164,357.6134,7.82724,0.094,0.884,-4.329
6,NGC_6304,258.65072,-29.45317,355.84114,5.36907,0.128,-4.079,-1.076
6,NGC_6316,259.17128,-28.12474,357.19608,5.76185,0.058,-4.952,-4.64
6,NGC_6325,259.49473,-23.7629,0.97461,8.00684,0.118,-8.308,-9.003
6,NGC_6333,259.78097,-18.5323,5.52115,10.71058,0.102,-2.175,-3.216
6,NGC_6334,259.95111,-36.08494,351.04411,0.65335,0.565,0.132,-1.781
6,NGC_6341,259.25162,43.10417,68.29708,34.87661,0.1,-4.931,-0.636
6,NGC_6342,260.28879,-19.589,4.89562,9.7267,0.109,-2.928,-7.118
6,NGC_6352,261.35543,-48.40813,341.42739,-7.14969,0.148,-2.161,-4.435
6,NGC_6355,260.99319,-26.35854,359.58019,5.42578,0.119,-4.713,-0.601
6,NGC_6356,260.90401,-17.78995,6.74767,10.22573,0.069,-3.761,-3.397
6,NGC_6362,262.90317,-67.05085,325.53732,-17.54499,0.1,-5.511,-4.768
6,NGC_6366,261.93413,-5.07954,18.40873,16.03592,0.242,-0.333,-5.164
6,NGC_6380,263.62258,-39.07934,350.1754,-3.42975,0.071,-2.162,-3.233
6,NGC_6388,264.07389,-44.70243,345.58552,-6.72149,0.066,-1.308,-2.705
6,NGC_6397,265.17122,-53.67621,338.1621,-11.95833,0.395,3.25,-17.65
6,NGC_6401,264.66445,-23.90675,3.45878,3.97216,0.116,-2.748,1.433
6,NGC_6402,264.38911,-3.28108,21.28631,14.79733,0.087,-3.585,-5.059
6,NGC_6426,266.22876,3.17142,28.08852,16.23352,0.033,-1.829,-3.006
6,NGC_6440,267.24053,-20.36849,7.73159,3.78015,0.103,-1.181,-3.978
6,NGC_6441,267.52028,-37.07576,353.49732,-4.99467,0.053,-2.552,-5.39
6,NGC_6453,267.7206,-34.59214,355.72564,-3.87255,0.051,0.177,-5.957
6,NGC_6496,269.75436,-44.26318,348.0256,-10.00551,0.086,-3.069,-9.259
6,NGC_6517,270.45962,-8.96859,19.21599,6.75872,0.071,-1.552,-4.467
6,NGC_6522,270.90299,-30.03169,1.03127,-3.93275,0.08,2.582,-6.449
6,NGC_6535,270.9604,-0.29679,27.17626,10.43622,0.147,-4.208,-2.928
6,NGC_6539,271.19532,-7.58589,20.78938,6.78609,0.081,-6.899,-3.546
6,NGC_6541,272.05164,-43.73126,349.28517,-11.22254,0.107,0.292,-8.844
6,NGC_6544,271.83524,-25.00139,5.83437,-2.2051,0.365,-2.299,-18.627
6,NGC_6553,272.33802,-25.89105,5.27474,-3.0328,0.167,0.35,-0.433
6,NGC_6569,273.42277,-31.83356,0.47942,-6.69237,0.06,-4.138,-7.348
6,NGC_6584,274.66484,-52.21773,342.14369,-16.4193,0.042,-0.098,-7.203
6,NGC_6618,275.06456,-15.98198,15.2031,-0.54471,1.635,1.757,-5.381
6,NGC_6624,275.91976,-30.35832,2.79114,-7.91298,0.098,0.116,-6.949
6,NGC_6626,276.15065,-24.87269,7.80136,-5.59296,0.156,-0.288,-8.965
6,NGC_6637,277.85138,-32.33812,1.73392,-10.26897,0.084,-5.058,-5.83
6,NGC_6638,277.73759,-25.49391,7.90129,-7.15449,0.087,-2.515,-4.069
6,NGC_6642,277.97214,-23.47737,9.81135,-6.43701,0.106,-0.206,-3.935
6,NGC_6652,278.92972,-32.98982,1.53097,-11.36853,0.089,-5.482,-4.261
6,NGC_6656,279.10571,-23.95327,9.85085,-7.57808,0.284,9.837,-5.605
6,NGC_6681,280.79349,-32.29293,2.84871,-12.50275,0.086,1.451,-4.738
6,NGC_6712,283.26818,-8.70518,25.3549,-4.3178,0.105,3.345,-4.447
6,NGC_6715,283.74608,-30.48534,5.59556,-14.07527,0.013,-2.675,-1.386
6,NGC_6717,283.77831,-22.70162,12.8771,-10.90289,0.079,-3.147,-5.013
6,NGC_6723,284.88638,-36.63918,0.06199,-17.30014,0.088,1.037,-2.414
6,NGC_6749,286.31327,1.91975,36.2174,-2.19558,0.112,-2.821,-5.972
6,NGC_6752,287.63033,-60.02118,336.44426,-25.59231,0.226,-3.159,-4.034
6,NGC_6760,287.79948,1.01673,36.09521,-3.9299,0.103,-1.102,-3.636
6,NGC_6779,289.13088,30.17744,62.64718,8.34708,0.066,-2.019,1.615
6,NGC_6809,295.01715,-30.91932,8.84491,-23.27199,0.182,-3.431,-9.321
6,NGC_6838,298.44376,18.78034,56.74689,-4.56389,0.226,-3.412,-2.66
6,NGC_6847,299.19063,30.27712,66.95301,0.78958,0.207,-2.564,-5.516
6,NGC_6864,301.509,-21.91453,20.30706,-25.73554,0.037,-0.592,-2.809
6,NGC_6934,308.53693,7.4041,52.09712,-18.88437,0.043,-2.653,-4.681
6,NGC_6981,313.36049,-12.5409,35.15609,-32.68023,0.043,-1.274,-3.367
6,NGC_6996,314.12904,44.62226,85.45931,-0.48737,1.136,-4.286,-6.928
6,NGC_7006,315.36751,16.18768,63.76673,-19.40306,0.039,-0.135,-0.631
6,NGC_7078,322.45533,12.16416,64.98378,-27.28599,0.066,-0.642,-3.813
6,NGC_7089,323.38037,-0.79636,53.41061,-35.76975,0.025,3.47,-2.184
6,NGC_7099,325.11362,-23.1882,27.17514,-46.85674,0.102,-0.736,-7.295
6,NGC_7492,347.10903,-15.61106,53.3848,-63.47566,0.032,0.773,-2.309
6_23,OC_0007,268.91611,-22.68293,6.52831,1.26204,0.347,-1.349,-3.694
6_23,OC_0008,271.47128,-23.80777,6.71598,-1.33441,0.521,0.295,-0.698
6_23,OC_0011,272.99099,-22.97113,8.12377,-2.15016,0.613,0.462,0.8
6_23,OC_0015,271.27037,-21.21099,8.89038,0.09754,0.327,0.314,-1.302
6_23,OC_0017,271.97826,-19.49505,10.71206,0.35529,0.346,-0.511,-1.979
6_23,OC_0018,272.02892,-19.4095,10.81004,0.35511,0.542,0.954,-1.726
6_23,OC_0019,274.11134,-20.14099,11.10973,-1.71498,0.522,1.151,-0.355
6_23,OC_0023,273.76035,-17.01392,13.70145,0.06662,0.339,1.213,-1.052
6_23,OC_0024,274.17614,-17.00479,13.89885,-0.27864,0.585,0.809,-1.897
6_23,OC_0025,273.14106,-16.4337,13.92707,0.86506,0.528,0.541,0.456
6_23,OC_0026,274.92872,-16.53854,14.65083,-0.69235,0.561,0.134,-1.727
6_23,OC_0027,274.95346,-15.70564,15.39631,-0.32008,0.43,-0.119,-2.052
6_23,OC_0028,274.6422,-15.18034,15.71737,0.19263,0.576,-0.518,-0.888
6_23,OC_0030,273.79884,-12.55554,17.63928,2.15935,0.594,-0.442,-0.826
6_23,OC_0031,276.29041,-13.27974,18.14594,-0.32368,0.479,-0.447,-2.298
6_23,OC_0034,278.99037,-12.80039,19.78844,-2.43373,0.523,0.355,-0.482
6_23,OC_0035,276.84091,-10.96386,20.44559,0.28013,0.297,-0.458,-2.056
6_23,OC_0036,277.18922,-10.40826,21.09662,0.23538,0.317,-0.541,-2.382
6_23,OC_0037,278.09033,-10.58237,21.35264,-0.63054,0.505,0.619,-0.203
6_23,OC_0038,279.20675,-10.89473,21.58025,-1.74809,0.538,-0.972,-2.717
6_23,OC_0041,278.30081,-7.98592,23.75176,0.38391,0.521,-0.314,-2.691
6_23,OC_0043,279.34111,-7.56389,24.60086,-0.33689,0.362,-0.156,-2.129
6_23,OC_0044,277.78414,-6.12258,25.16807,1.69912,0.312,-0.931,-3.921
6_23,OC_0061,279.99272,-0.3484,31.31361,2.3921,0.568,0.64,-2.554
6_23,OC_0063,281.14163,-0.2957,31.8852,1.39392,0.326,-0.287,-2.563
6_23,OC_0064,282.46477,-0.32952,32.45868,0.20102,0.5,-0.391,-1.919
6_23,OC_0065,282.37089,3.33488,35.6785,1.95427,0.584,1.709,-1.319
6_23,OC_0069,294.79273,2.32571,40.52533,-9.51868,1.489,0.303,-2.285
6_23,OC_0070,290.40857,9.08757,44.46363,-2.48945,1.137,0.766,-3.52
6_23,OC_0073,288.16995,12.02592,46.03671,0.82756,0.281,-1.516,-4.361
6_23,OC_0077,294.87003,16.46882,53.03446,-2.77035,1.089,-0.897,-5.908
6_23,OC_0078,291.69408,19.62494,54.33856,1.3982,0.584,-0.517,-3.463
6_23,OC_0084,294.02715,20.55256,56.2066,-0.07571,0.359,-1.153,-3.968
6_23,OC_0095,304.13969,29.75669,68.82286,-3.10116,0.541,-3.689,-5.602
6_23,OC_0106,305.0855,35.1114,73.70346,-0.75189,0.361,-1.069,-3.651
6_23,OC_0107,305.04832,36.20972,74.59139,-0.1047,0.553,-2.379,-4.503
6_23,OC_0113,307.71062,37.46689,76.84879,-1.11687,0.558,-0.362,-3.384
6_23,OC_0115,306.15004,39.01069,77.38898,0.77883,1.034,-1.433,-3.616
6_23,OC_0120,307.20621,39.60155,78.34456,0.45643,0.516,-3.533,-5.343
6_23,OC_0123,306.33876,40.84419,78.97093,1.71762,0.549,-3.026,-4.78
6_23,OC_0124,306.44339,40.91767,79.07666,1.69549,0.518,-3.066,-4.347
6_23,OC_0125,310.76536,38.4312,79.0717,-2.45675,0.341,-2.745,-4.292
6_23,OC_0126,304.46616,42.1483,79.24744,3.61269,0.589,-1.676,-3.15
6_23,OC_0127,304.30135,42.78472,79.70872,4.06874,0.489,-2.975,-4.559
6_23,OC_0128,307.98398,40.79937,79.66259,0.68136,0.577,-2.937,-4.437
6_23,OC_0130,306.58183,42.62909,80.53358,2.60103,0.516,-3.057,-4.334
6_23,OC_0133,307.39623,44.63457,82.51018,3.28853,0.449,-2.09,-2.809
6_23,OC_0137,318.48748,41.92161,85.57472,-4.65171,0.53,-3.465,-4.688
6_23,OC_0139,317.59776,45.59428,87.81407,-1.66799,0.146,-3.093,-3.444
6_23,OC_0140,317.88379,46.86347,88.8764,-0.94546,1.353,0.415,-3.062
6_23,OC_0142,322.54499,45.54063,90.21907,-4.16321,0.619,-3.289,-4.493
6_23,OC_0143,319.68349,49.07485,91.30548,-0.28101,0.393,-3.637,-4.169
6_23,OC_0144,317.02301,50.97369,91.50394,2.26577,0.42,0.311,-2.573
6_23,OC_0145,318.61446,50.4266,91.79404,1.15618,0.347,-4.528,-4.831
6_23,OC_0146,317.65196,51.68849,92.29623,2.46245,0.383,-2.431,-2.513
6_23,OC_0148,321.89427,49.68847,92.76123,-0.85439,0.382,-3.934,-4.963
6_23,OC_0149,316.71873,53.01668,92.88897,3.78103,0.554,-2.286,-2.224
6_23,OC_0150,321.54781,52.71446,94.7021,1.47741,0.509,-3.166,-3.78
6_23,OC_0153,317.07187,56.44392,95.57276,5.93445,0.628,-2.886,-3.953
6_23,OC_0158,318.71229,59.32015,98.29323,7.24933,1.162,-2.564,-3.532
6_23,OC_0160,322.27246,58.72577,99.16893,5.53101,1.069,-2.231,-4.006
6_23,OC_0165,332.99751,53.92326,100.74407,-1.93375,0.91,-1.783,-2.384
6_23,OC_0168,331.14323,56.96885,101.6595,1.15525,0.113,-2.435,-1.775
6_23,OC_0170,333.88903,56.21858,102.46287,-0.3288,0.395,-2.086,-1.564
6_23,OC_0175,334.73673,57.43207,103.52184,0.42369,0.319,-4.396,-3.563
6_23,OC_0179,338.40288,56.5489,104.75433,-1.37868,0.276,-3.337,-2.631
6_23,OC_0181,334.07628,60.88417,105.15304,3.48544,1.133,-0.941,-2.964
6_23,OC_0185,332.74869,63.38893,106.0665,5.89984,1.098,-1.02,-2.364
6_23,OC_0186,339.95589,58.7049,106.54172,0.08586,0.331,-2.637,-2.097
6_23,OC_0189,336.28315,62.31828,106.81828,4.11532,0.554,-4.141,-3.874
6_23,OC_0190,343.18698,57.5224,107.50871,-1.7513,0.157,-2.332,-1.327
6_23,OC_0192,343.39945,57.53058,107.61483,-1.79407,1.085,-0.715,-1.572
6_23,OC_0193,343.50747,58.96228,108.29188,-0.53121,0.586,-3.749,-2.505
6_23,OC_0196,344.45361,59.03155,108.7617,-0.67816,0.794,-4.103,-5.342
6_23,OC_0203,348.8388,59.99039,111.184,-0.67151,0.694,-1.719,-1.341
6_23,OC_0206,352.94501,59.97215,113.11499,-1.37259,0.328,-3.772,-2.508
6_23,OC_0207,354.54493,57.78,113.26663,-3.71047,0.725,-4.564,-1.795
6_23,OC_0208,355.15458,60.21095,114.23918,-1.46009,0.331,-3.341,-2.139
6_23,OC_0227,7.64433,65.49166,120.76861,2.70758,1.4,2.214,-2.847
6_23,OC_0231,13.75331,62.05339,123.35085,-0.81545,0.326,-1.684,-0.45
6_23,OC_0232,17.71251,62.73039,125.15338,-0.0576,0.365,-2.042,-0.366
6_23,OC_0233,17.83127,57.55937,125.60759,-5.20902,0.41,-2.183,-1.309
6_23,OC_0237,22.68642,62.387,127.46914,-0.13797,0.336,-1.588,-0.427
6_23,OC_0243,37.30705,62.96719,133.78175,2.17393,0.318,-0.3,-0.194
6_23,OC_0254,42.56388,62.06052,136.36826,2.32901,0.171,-0.583,0.152
6_23,OC_0255,43.53745,60.65225,137.41666,1.27882,0.488,-0.069,-0.216
6_23,OC_0257,46.16946,59.26288,139.23388,0.67526,1.191,-0.19,-1.353
6_23,OC_0266,51.16189,54.91732,143.81024,-1.6205,0.434,0.315,-1.012
6_23,OC_0279,58.54275,31.90814,162.27858,-16.66657,3.518,6.32,-9.747
6_23,OC_0280,60.50288,32.20518,163.34816,-15.32835,2.685,3.541,-5.203
6_23,OC_0282,74.98588,38.67876,166.61267,-2.28423,0.546,0.049,-3.557
6_23,OC_0289,74.31664,32.75738,170.9489,-6.36705,0.721,2.315,-5.721
6_23,OC_0290,75.40553,30.74931,173.11825,-6.86291,0.581,0.777,-3.006
6_23,OC_0292,85.60004,36.13705,173.50541,3.18995,0.577,0.649,-3.001
6_23,OC_0298,75.63811,19.71085,182.25875,-13.26539,0.734,0.47,-3.607
6_23,OC_0300,86.38545,24.78567,183.53507,-2.17631,0.612,-0.049,-2.142
6_23,OC_0301,88.37927,25.18752,184.11896,-0.41941,0.348,0.364,-1.81
6_23,OC_0302,88.72618,25.07859,184.37189,-0.20371,0.523,0.803,-3.846
6_23,OC_0310,93.81804,22.26353,189.11085,2.48302,0.541,0.275,-1.857
6_23,OC_0312,95.77043,22.93197,189.36804,4.38821,0.58,0.377,-2.438
6_23,OC_0315,94.93014,22.10731,189.73584,3.31682,0.544,0.601,-2.526
6_23,OC_0316,95.2696,22.17077,189.82725,3.62434,0.539,0.272,-2.326
6_23,OC_0321,95.5498,18.99675,192.75897,2.37051,0.523,-0.73,0.277
6_23,OC_0322,79.41542,7.15876,195.20924,-17.12758,2.551,2.324,-3.701
6_23,OC_0330,98.7773,12.64734,199.82912,2.17885,0.535,0.731,-2.728
6_23,OC_0339,83.08321,-0.36117,203.95402,-17.69767,2.736,1.573,-0.946
6_23,OC_0343,97.66003,4.40006,206.64001,-2.60399,1.545,-1.73,-4.674
6_23,OC_0351,96.13191,-1.31508,211.02952,-6.58624,0.522,-0.677,1.899
6_23,OC_0352,103.02513,1.91833,211.29997,1.02197,0.616,-1.79,1.04
6_23,OC_0353,98.56496,-0.8956,211.76956,-4.23024,1.258,-4.128,-0.656
6_23,OC_0354,98.4489,-1.72223,212.45458,-4.7102,0.472,-0.033,-0.867
6_23,OC_0356,85.27863,-9.45565,213.56264,-19.88177,2.236,0.53,-1.355
6_23,OC_0357,91.94641,-6.394,213.7142,-12.60477,1.156,-2.837,1.03
6_23,OC_0361,90.43996,-9.96526,216.34855,-15.51131,1.221,-2.04,1.858
6_23,OC_0367,89.44149,-14.10699,219.8402,-18.14572,1.484,-1.91,1.609
6_23,OC_0368,107.12505,-5.87613,220.10551,1.09821,0.515,-1.23,1.336
6_23,OC_0369,105.78145,-6.91494,220.41494,-0.56497,0.41,-1.162,1.425
6_23,OC_0370,107.25478,-7.18501,221.32673,0.60958,1.144,-0.868,-1.116
6_23,OC_0373,105.90576,-9.42571,222.70368,-1.60554,0.335,-1.237,0.867
6_23,OC_0376,105.81974,-12.6427,225.52934,-3.15021,0.777,-0.581,-0.358
6_23,OC_0377,107.40438,-12.04666,225.70911,-1.50119,0.853,-3.226,0.903
6_23,OC_0381,105.16137,-14.39466,226.80279,-4.51577,0.63,-1.426,1.634
6_23,OC_0382,110.32502,-11.79321,226.81488,1.14606,0.346,-0.502,0.092
6_23,OC_0390,112.77168,-13.64502,229.57896,2.36747,0.541,-1.215,0.247
6_23,OC_0392,112.12277,-15.67738,231.06327,0.84326,0.321,-1.239,1.958
6_23,OC_0395,104.3299,-21.31314,232.68241,-8.3059,1.209,-3.477,3.27
6_23,OC_0398,111.87039,-18.48216,233.41282,-0.70753,0.349,-1.887,2.164
6_23,OC_0401,104.69941,-23.3444,234.68162,-8.88495,1.164,-3.029,3.37
6_23,OC_0403,113.31775,-20.15765,235.53841,-0.31394,0.342,-2.262,3.286
6_23,OC_0407,107.39076,-25.21134,237.46686,-7.50518,1.604,-4.9,3.613
6_23,OC_0412,113.36874,-23.96303,238.89323,-2.11235,0.122,-1.112,2.061
6_23,OC_0413,108.70092,-26.2408,238.92839,-6.91324,0.295,-2.069,2.769
6_23,OC_0416,110.20145,-27.39164,240.57414,-6.24634,0.117,-0.816,1.985
6_23,OC_0428,117.63437,-29.94432,245.97497,-1.77296,0.318,-2.737,3.435
6_23,OC_0431,117.95604,-30.62446,246.70207,-1.88064,0.106,-1.408,1.839
6_23,OC_0432,116.64454,-31.309,246.724,-3.19697,0.659,-4.14,4.626
6_23,OC_0440,117.0567,-36.15028,251.10033,-5.32086,0.065,-1.137,2.189
6_23,OC_0442,126.04957,-32.58204,252.08146,2.85202,0.587,-4.292,3.265
6_23,OC_0446,121.18784,-39.19109,255.40469,-4.08467,1.127,-4.539,3.944
6_23,OC_0448,119.83577,-40.21314,255.7295,-5.50659,0.553,-4.146,4.788
6_23,OC_0450,118.0822,-42.39884,256.94916,-7.75252,3.021,-11.217,4.632
6_23,OC_0453,125.09243,-40.4904,258.13985,-2.29119,0.437,-4.042,3.99
6_23,OC_0464,123.52395,-43.08899,259.64713,-4.71118,0.564,-4.418,4.447
6_23,OC_0465,127.32321,-41.20405,259.69585,-1.32271,0.159,-2.771,3.565
6_23,OC_0467,129.39472,-40.28985,259.89611,0.48237,1.069,-5.653,3.699
6_23,OC_0470,117.37089,-46.36135,260.18992,-10.14266,2.551,-4.678,8.993
6_23,OC_0471,125.53635,-42.98767,260.38719,-3.43497,0.672,-4.362,5.148
6_23,OC_0473,123.97641,-44.85059,261.30337,-5.40939,0.062,-1.366,2.235
6_23,OC_0476,128.59696,-43.83828,262.37625,-2.12396,0.32,-3.003,4.107
6_23,OC_0477,125.66154,-45.61161,262.60339,-4.85182,0.31,-3.051,3.899
6_23,OC_0479,119.54338,-49.21665,263.44514,-10.27461,2.474,-5.383,8.251
6_23,OC_0480,132.45968,-43.17963,263.58103,0.48938,0.41,-5.487,4.61
6_23,OC_0483,130.88641,-46.13503,265.18606,-2.23287,0.15,-3.07,3.568
6_23,OC_0492,134.27158,-46.04867,266.60869,-0.36329,0.451,-4.523,5.477
6_23,OC_0493,131.49952,-48.14934,267.02654,-3.15563,0.177,-3.046,3.765
6_23,OC_0494,133.08657,-47.96259,267.55132,-2.21472,0.158,-3.6,3.844
6_23,OC_0497,137.85216,-45.57057,267.91838,1.81426,1.31,-8.498,3.981
6_23,OC_0501,137.2518,-46.43343,268.26594,0.92112,0.626,-5.314,1.664
6_23,OC_0506,132.48233,-51.63642,270.14844,-4.84733,0.39,-6.83,5.786
6_23,OC_0508,137.5261,-49.79697,270.85692,-1.23169,0.393,-5.58,5.547
6_23,OC_0510,140.31781,-50.79864,272.81617,-0.64417,0.388,-5.344,3.524
6_23,OC_0513,142.71689,-51.42094,274.3316,-0.04482,0.533,-5.588,4.059
6_23,OC_0521,144.96043,-54.05697,277.10864,-1.08432,0.342,-5.484,4.532
6_23,OC_0523,144.69974,-54.51095,277.29509,-1.52536,0.193,-4.379,3.185
6_23,OC_0530,148.26143,-57.39988,280.68287,-2.44816,0.338,-5.544,3.682
6_23,OC_0531,147.06283,-58.18087,280.68177,-3.45713,0.519,-5.942,3.816
6_23,OC_0537,153.76487,-58.22981,283.53464,-1.37445,0.187,-5.882,3.405
6_23,OC_0540,153.18922,-60.94105,284.82834,-3.7756,0.501,-6.3,3.102
6_23,OC_0549,158.2824,-62.01842,287.46196,-3.3747,0.578,-5.644,5.339
6_23,OC_0557,163.06939,-64.47691,290.53196,-4.51311,0.61,-7.722,2.19
6_23,OC_0558,167.86354,-59.53556,290.5596,0.91285,0.191,-6.998,2.318
6_23,OC_0562,170.58295,-61.5162,292.51606,-0.45962,0.281,-5.455,1.294
6_23,OC_0571,177.21342,-61.27952,295.48503,0.68408,0.504,-6.405,0.528
6_23,OC_0587,193.70795,-61.76434,303.3334,1.10476,0.532,-5.242,-1.335
6_23,OC_0588,195.99514,-60.09313,304.49655,2.74051,1.493,-12.063,-3.861
6_23,OC_0589,196.32387,-61.70932,304.5734,1.11826,0.528,-4.972,-1.577
6_23,OC_0594,197.53302,-63.19565,305.03763,-0.40035,0.192,-7.004,-0.766
6_23,OC_0596,198.85404,-61.59307,305.78026,1.14599,0.57,-6.794,-1.671
6_23,OC_0600,206.96014,-63.42638,309.19024,-1.24204,0.319,-6.532,-1.956
6_23,OC_0601,207.07533,-62.74806,309.38884,-0.59135,0.366,-6.212,-1.445
6_23,OC_0602,205.29926,-56.64642,309.76607,5.56362,0.589,-4.464,-1.297
6_23,OC_0606,212.89672,-63.14388,311.84,-1.66673,0.521,-5.161,-2.859
6_23,OC_0619,223.90827,-60.51444,317.64168,-1.23939,0.311,-5.186,-3.339
6_23,OC_0621,225.90967,-60.00943,318.75545,-1.26327,0.304,-4.65,-3.158
6_23,OC_0622,226.94954,-60.40048,319.01279,-1.85802,0.302,-5.389,-4.438
6_23,OC_0626,227.8298,-57.95019,320.63876,0.02988,0.32,-3.942,-1.929
6_23,OC_0629,230.11342,-57.1594,322.09652,0.06048,0.406,-4.175,-3.605
6_23,OC_0630,233.92475,-56.43049,324.23223,-0.50967,1.087,-0.884,-3.527
6_23,OC_0631,234.84852,-55.92954,324.94294,-0.4086,0.157,-3.857,-3.595
6_23,OC_0634,235.85038,-56.14018,325.26361,-0.91342,0.176,-4.305,-3.783
6_23,OC_0640,240.41521,-52.11341,329.88007,0.51402,0.432,-4.914,-5.42
6_23,OC_0644,241.56403,-52.1333,330.39508,0.03168,0.391,-2.89,-4.804
6_23,OC_0650,244.58559,-51.53559,332.16592,-0.80919,0.163,-2.755,-2.798
6_23,OC_0652,246.35788,-52.16492,332.49473,-2.02838,1.129,0.339,-3.607
6_23,OC_0653,245.8799,-51.87168,332.49789,-1.61304,0.324,-0.51,-2.215
6_23,OC_0666,242.1669,-39.0805,339.55531,9.38022,6.295,-9.838,-23.498
6_23,OC_0668,251.04264,-44.10904,340.53893,1.11857,0.314,-2.497,-3.973
6_23,OC_0673,252.61962,-41.59797,343.20281,1.86007,0.613,-0.919,-2.023
6_23,OC_0675,260.77379,-44.38185,344.56588,-4.5756,0.862,2.166,-3.169
6_23,OC_0677,255.06023,-38.78263,346.56657,2.17454,0.527,-0.745,0.675
