filename,ra_min,ra_max,dec_min,dec_max
GaiaSource_694703-695006_p.csv.gz,202.506,212.333,-44.984,-38.699
GaiaSource_695007-695362_p.csv.gz,203.909,215.500,-41.803,-35.700
GaiaSource_695363-695701_p.csv.gz,210.942,219.369,-40.226,-34.234
GaiaSource_695702-696143_p.csv.gz,208.140,217.965,-38.679,-32.799
GaiaSource_696144-696386_p.csv.gz,180.000,216.549,-54.335,-30.017
GaiaSource_696387-696521_p.csv.gz,180.000,186.920,-52.794,-49.706
GaiaSource_696522-696698_p.csv.gz,183.336,192.848,-51.248,-46.969
GaiaSource_696699-696897_p.csv.gz,180.000,192.517,-51.249,-45.004
GaiaSource_696898-697115_p.csv.gz,180.000,189.308,-49.695,-45.002
GaiaSource_697116-697394_p.csv.gz,186.003,195.514,-48.137,-41.817
GaiaSource_697395-697683_p.csv.gz,192.001,201.964,-46.568,-41.817
GaiaSource_697684-698055_p.csv.gz,191.254,202.494,-44.990,-38.691
GaiaSource_698056-698458_p.csv.gz,180.000,199.678,-48.128,-35.693
GaiaSource_698459-698807_p.csv.gz,180.000,191.233,-46.569,-40.247
GaiaSource_698808-699246_p.csv.gz,179.999,189.827,-44.990,-37.932
GaiaSource_699247-699779_p.csv.gz,182.818,196.865,-41.803,-34.237
GaiaSource_699780-700445_p.csv.gz,185.635,203.889,-41.803,-30.022
GaiaSource_700446-700929_p.csv.gz,199.522,208.116,-41.013,-32.807
GaiaSource_700930-701539_p.csv.gz,196.882,210.935,-38.485,-30.006
GaiaSource_701540-702228_p.csv.gz,202.505,213.743,-34.227,-27.287
GaiaSource_702229-703045_p.csv.gz,192.669,210.920,-35.663,-24.643
GaiaSource_703046-704043_p.csv.gz,191.259,208.113,-31.386,-22.036
GaiaSource_704044-704615_p.csv.gz,196.899,227.810,-41.804,-19.477
GaiaSource_704616-704822_p.csv.gz,222.200,229.215,-40.219,-35.691
GaiaSource_704823-705074_p.csv.gz,220.786,230.620,-38.678,-32.803
GaiaSource_705075-705381_p.csv.gz,219.382,227.803,-37.167,-32.094
GaiaSource_705382-705697_p.csv.gz,222.195,233.434,-35.674,-30.016
GaiaSource_705698-705968_p.csv.gz,227.820,236.245,-33.323,-28.642
GaiaSource_705969-706346_p.csv.gz,225.005,234.835,-32.789,-27.289
GaiaSource_706347-706757_p.csv.gz,216.568,233.430,-35.677,-24.627
GaiaSource_706758-707257_p.csv.gz,213.758,224.988,-32.794,-27.284
GaiaSource_707258-707825_p.csv.gz,214.467,227.808,-29.990,-24.627
GaiaSource_707826-708423_p.csv.gz,219.392,230.618,-27.270,-22.031
GaiaSource_708424-708791_p.csv.gz,222.212,239.059,-29.992,-19.473
GaiaSource_708792-709048_p.csv.gz,234.164,241.864,-27.273,-23.323
GaiaSource_709049-709433_p.csv.gz,230.640,240.463,-27.273,-22.031
GaiaSource_709434-709747_p.csv.gz,233.440,244.680,-24.620,-19.474
GaiaSource_709748-710046_p.csv.gz,239.069,247.492,-23.312,-18.220
GaiaSource_710047-710412_p.csv.gz,236.258,246.090,-22.022,-16.967
GaiaSource_710413-710845_p.csv.gz,227.826,244.680,-24.619,-14.485
GaiaSource_710846-711444_p.csv.gz,225.021,236.248,-22.021,-16.964
GaiaSource_711445-712016_p.csv.gz,227.821,241.342,-19.460,-14.483
GaiaSource_712017-712641_p.csv.gz,230.652,241.862,-16.945,-10.809
GaiaSource_712642-713432_p.csv.gz,208.143,237.648,-29.996,-9.609
GaiaSource_713433-714343_p.csv.gz,209.558,224.988,-24.616,-16.973
GaiaSource_714344-715497_p.csv.gz,202.501,222.176,-24.608,-14.485
GaiaSource_715498-716837_p.csv.gz,203.923,226.398,-19.466,-9.612
GaiaSource_716838-717825_p.csv.gz,219.394,230.970,-18.515,-9.615
GaiaSource_717826-718777_p.csv.gz,225.010,236.242,-14.315,-6.008
GaiaSource_718778-720122_p.csv.gz,213.757,232.014,-14.470,-4.787
GaiaSource_720123-721214_p.csv.gz,0.028,360.000,-89.986,-0.013
GaiaSource_721215-721969_p.csv.gz,0.000,360.000,-87.057,-78.293
GaiaSource_721970-722959_p.csv.gz,0.000,360.000,-84.145,-72.402
GaiaSource_722960-723580_p.csv.gz,269.999,314.931,-83.411,-75.352
GaiaSource_723581-724204_p.csv.gz,270.000,323.987,-79.750,-72.394
GaiaSource_724205-725020_p.csv.gz,300.015,360.000,-78.277,-66.458
GaiaSource_725021-726249_p.csv.gz,330.025,360.000,-77.528,-66.475
GaiaSource_726250-727564_p.csv.gz,319.700,360.000,-72.378,-60.451
GaiaSource_727565-728738_p.csv.gz,315.015,341.985,-68.675,-57.414
GaiaSource_728739-729424_p.csv.gz,270.000,335.433,-78.275,-54.355
GaiaSource_729425-729840_p.csv.gz,270.000,299.978,-75.337,-69.427
GaiaSource_729841-730349_p.csv.gz,280.004,308.551,-72.382,-66.453
GaiaSource_730350-730993_p.csv.gz,292.509,314.997,-69.420,-62.702
GaiaSource_730994-731375_p.csv.gz,270.000,308.893,-72.383,-60.444
GaiaSource_731376-731725_p.csv.gz,270.000,292.471,-69.420,-63.467
GaiaSource_731726-732020_p.csv.gz,270.000,289.985,-67.924,-62.703
GaiaSource_732021-732459_p.csv.gz,280.013,303.134,-66.435,-60.440
GaiaSource_732460-732967_p.csv.gz,288.002,305.994,-63.441,-57.405
GaiaSource_732968-733739_p.csv.gz,294.559,323.968,-66.434,-54.349
GaiaSource_733740-734791_p.csv.gz,306.021,329.986,-61.931,-51.259
GaiaSource_734792-735726_p.csv.gz,302.750,325.369,-60.415,-48.156
GaiaSource_735727-736505_p.csv.gz,300.011,318.452,-57.392,-48.150
GaiaSource_736506-737645_p.csv.gz,308.581,360.000,-66.429,-41.833
GaiaSource_737646-739536_p.csv.gz,335.470,360.000,-63.422,-48.174
GaiaSource_739537-741346_p.csv.gz,330.026,347.116,-57.388,-42.614
GaiaSource_741347-743869_p.csv.gz,336.784,360.000,-54.323,-35.743
GaiaSource_743870-746018_p.csv.gz,323.862,354.347,-54.322,-30.007
GaiaSource_746019-747583_p.csv.gz,319.677,337.491,-50.078,-35.695
GaiaSource_747584-748817_p.csv.gz,315.017,330.102,-46.563,-35.699
GaiaSource_748818-750556_p.csv.gz,320.629,343.098,-41.790,-30.012
GaiaSource_750557-752583_p.csv.gz,326.255,348.745,-35.667,-24.640
GaiaSource_752584-753779_p.csv.gz,270.000,343.116,-66.431,-19.487
GaiaSource_753780-754028_p.csv.gz,270.000,287.992,-64.946,-59.685
GaiaSource_754029-754283_p.csv.gz,270.000,287.558,-63.440,-57.413
GaiaSource_754284-754492_p.csv.gz,270.000,282.850,-61.940,-57.408
GaiaSource_754493-754778_p.csv.gz,278.182,294.541,-60.431,-54.349
GaiaSource_754779-755222_p.csv.gz,286.005,299.977,-58.916,-51.274
GaiaSource_755223-755601_p.csv.gz,285.005,297.671,-56.625,-49.713
GaiaSource_755602-755839_p.csv.gz,270.000,296.657,-60.426,-48.148
GaiaSource_755840-756008_p.csv.gz,270.000,281.737,-58.918,-54.351
GaiaSource_756009-756228_p.csv.gz,270.000,284.994,-57.393,-51.259
GaiaSource_756229-756367_p.csv.gz,270.000,277.500,-57.009,-52.807
GaiaSource_756368-756503_p.csv.gz,270.000,280.798,-55.104,-51.260
GaiaSource_756504-756682_p.csv.gz,276.926,283.845,-53.565,-49.705
GaiaSource_756683-756934_p.csv.gz,280.010,290.759,-54.331,-48.151
GaiaSource_756935-757268_p.csv.gz,283.588,295.710,-51.250,-45.001
GaiaSource_757269-757502_p.csv.gz,282.861,289.275,-50.463,-45.194
GaiaSource_757503-757838_p.csv.gz,287.702,303.518,-54.325,-41.819
GaiaSource_757839-758432_p.csv.gz,296.070,308.560,-52.795,-45.009
GaiaSource_758433-759078_p.csv.gz,295.726,313.534,-48.722,-41.814
GaiaSource_759079-759805_p.csv.gz,303.762,314.995,-44.987,-35.876
GaiaSource_759806-760276_p.csv.gz,294.004,309.534,-48.138,-35.692
GaiaSource_760277-760668_p.csv.gz,292.504,302.338,-44.991,-38.309
GaiaSource_760669-761182_p.csv.gz,295.321,309.363,-41.789,-35.146
GaiaSource_761183-761683_p.csv.gz,298.138,308.826,-38.667,-32.801
GaiaSource_761684-761924_p.csv.gz,270.000,306.543,-54.340,-30.005
GaiaSource_761925-762031_p.csv.gz,270.000,276.918,-52.798,-49.707
GaiaSource_762032-762143_p.csv.gz,271.699,279.998,-51.255,-48.148
GaiaSource_762144-762283_p.csv.gz,276.431,282.852,-50.474,-46.576
GaiaSource_762284-762398_p.csv.gz,270.000,282.413,-51.253,-44.998
GaiaSource_762399-762484_p.csv.gz,269.999,276.428,-50.478,-47.360
GaiaSource_762485-762556_p.csv.gz,270.000,276.311,-49.702,-46.580
GaiaSource_762557-762635_p.csv.gz,272.348,277.894,-48.137,-44.997
GaiaSource_762636-762746_p.csv.gz,276.208,282.000,-47.355,-43.811
GaiaSource_762747-762839_p.csv.gz,276.001,281.703,-46.570,-43.022
GaiaSource_762840-762999_p.csv.gz,278.712,287.993,-48.131,-41.813
GaiaSource_763000-763191_p.csv.gz,282.004,290.317,-46.570,-41.816
GaiaSource_763192-763415_p.csv.gz,281.806,292.494,-44.990,-38.690
GaiaSource_763416-763560_p.csv.gz,281.297,286.862,-44.197,-40.232
GaiaSource_763561-763702_p.csv.gz,281.253,288.279,-42.006,-38.687
GaiaSource_763703-763886_p.csv.gz,284.064,289.677,-40.223,-36.426
GaiaSource_763887-763956_p.csv.gz,269.999,287.574,-48.135,-35.689
GaiaSource_763957-764020_p.csv.gz,271.526,275.996,-46.570,-44.203
GaiaSource_764021-764072_p.csv.gz,270.000,275.900,-46.569,-43.409
GaiaSource_764073-764123_p.csv.gz,270.000,275.806,-45.189,-43.013
GaiaSource_764124-764184_p.csv.gz,272.906,278.706,-44.990,-41.813
GaiaSource_764185-764265_p.csv.gz,275.808,281.248,-44.194,-41.020
GaiaSource_764266-764334_p.csv.gz,275.626,280.543,-43.402,-40.229
GaiaSource_764335-764399_p.csv.gz,276.154,279.841,-41.806,-39.453
GaiaSource_764400-764443_p.csv.gz,270.000,279.138,-44.991,-38.683
GaiaSource_764444-764478_p.csv.gz,269.998,272.879,-44.201,-42.011
GaiaSource_764479-764522_p.csv.gz,272.472,275.620,-43.404,-41.019
GaiaSource_764523-764557_p.csv.gz,270.000,274.918,-43.404,-40.232
GaiaSource_764558-764586_p.csv.gz,269.999,272.808,-42.609,-41.018
GaiaSource_764587-764614_p.csv.gz,270.176,273.513,-41.808,-40.231
GaiaSource_764615-764644_p.csv.gz,271.761,274.214,-41.410,-39.454
GaiaSource_764645-764668_p.csv.gz,271.407,273.514,-40.618,-39.066
GaiaSource_764669-764711_p.csv.gz,272.463,277.029,-41.806,-38.685
GaiaSource_764712-764755_p.csv.gz,274.223,278.084,-40.616,-38.683
GaiaSource_764756-764799_p.csv.gz,275.627,278.432,-39.448,-37.175
GaiaSource_764800-764831_p.csv.gz,273.518,275.624,-40.227,-37.925
GaiaSource_764832-764856_p.csv.gz,272.815,274.921,-39.450,-37.547
GaiaSource_764857-764887_p.csv.gz,273.518,277.030,-38.681,-36.798
GaiaSource_764888-764915_p.csv.gz,274.221,276.676,-37.921,-36.425
GaiaSource_764916-764977_p.csv.gz,274.923,282.656,-41.805,-35.689
GaiaSource_764978-765069_p.csv.gz,279.142,284.060,-40.226,-37.176
GaiaSource_765070-765137_p.csv.gz,278.438,282.303,-39.449,-37.171
GaiaSource_765138-765220_p.csv.gz,279.848,285.468,-38.672,-35.689
GaiaSource_765221-765324_p.csv.gz,281.957,286.871,-37.542,-34.240
GaiaSource_765325-765403_p.csv.gz,281.254,285.464,-36.422,-33.870
GaiaSource_765404-765466_p.csv.gz,277.737,285.111,-38.678,-32.800
GaiaSource_765467-765512_p.csv.gz,277.033,280.545,-37.920,-35.687
GaiaSource_765513-765562_p.csv.gz,278.440,281.245,-36.608,-34.592
GaiaSource_765563-765596_p.csv.gz,276.330,280.192,-37.167,-34.230
GaiaSource_765597-765623_p.csv.gz,275.627,278.085,-36.422,-34.592
GaiaSource_765624-765656_p.csv.gz,276.330,279.842,-35.683,-33.869
GaiaSource_765657-765687_p.csv.gz,277.032,279.488,-34.951,-33.156
GaiaSource_765688-765735_p.csv.gz,277.735,282.656,-35.683,-32.798
GaiaSource_765736-765789_p.csv.gz,279.845,284.057,-34.588,-32.268
GaiaSource_765790-765836_p.csv.gz,279.145,283.532,-34.226,-31.392
GaiaSource_765837-765869_p.csv.gz,278.438,281.247,-33.509,-32.093
GaiaSource_765870-765904_p.csv.gz,278.791,282.126,-32.795,-31.390
GaiaSource_765905-765940_p.csv.gz,279.844,282.654,-32.088,-30.692
GaiaSource_765941-766146_p.csv.gz,280.550,295.297,-41.803,-30.000
GaiaSource_766147-766464_p.csv.gz,289.518,298.122,-38.677,-32.802
GaiaSource_766465-766667_p.csv.gz,286.880,292.492,-38.488,-34.235
GaiaSource_766668-766857_p.csv.gz,288.283,295.306,-35.684,-31.396
GaiaSource_766858-767082_p.csv.gz,289.690,300.932,-35.678,-30.008
GaiaSource_767083-767466_p.csv.gz,295.314,303.738,-34.217,-27.959
GaiaSource_767467-767715_p.csv.gz,292.504,301.623,-32.792,-27.285
GaiaSource_767716-768009_p.csv.gz,286.349,300.931,-35.678,-24.632
GaiaSource_768010-768122_p.csv.gz,285.473,289.676,-35.126,-31.747
GaiaSource_768123-768203_p.csv.gz,284.069,288.627,-34.224,-31.390
GaiaSource_768204-768295_p.csv.gz,285.476,291.088,-32.791,-30.009
GaiaSource_768296-768422_p.csv.gz,287.232,292.493,-31.735,-28.638
GaiaSource_768423-768527_p.csv.gz,283.362,291.088,-32.794,-27.280
GaiaSource_768528-768578_p.csv.gz,282.657,285.815,-32.089,-30.003
GaiaSource_768579-768640_p.csv.gz,282.483,286.873,-31.387,-28.633
GaiaSource_768641-768681_p.csv.gz,281.428,284.059,-31.212,-29.315
GaiaSource_768682-768725_p.csv.gz,281.251,285.466,-30.170,-28.464
GaiaSource_768726-768785_p.csv.gz,282.657,287.922,-29.999,-27.284
GaiaSource_768786-768883_p.csv.gz,285.473,289.681,-29.309,-26.614
GaiaSource_768884-768959_p.csv.gz,284.065,288.981,-28.625,-25.946
GaiaSource_768960-769073_p.csv.gz,285.474,293.904,-29.989,-24.627
GaiaSource_769074-769257_p.csv.gz,289.697,295.300,-28.629,-25.288
GaiaSource_769258-769482_p.csv.gz,291.099,298.121,-27.273,-23.322
GaiaSource_769483-769638_p.csv.gz,288.284,296.715,-27.277,-22.029
GaiaSource_769639-769750_p.csv.gz,286.879,291.795,-25.941,-23.159
GaiaSource_769751-769898_p.csv.gz,288.285,295.306,-24.620,-21.387
GaiaSource_769899-770037_p.csv.gz,289.696,294.602,-23.315,-19.947
GaiaSource_770038-770898_p.csv.gz,291.800,320.604,-41.798,-19.476
GaiaSource_770899-772057_p.csv.gz,312.199,326.225,-35.657,-25.620
GaiaSource_772058-772756_p.csv.gz,304.456,321.659,-35.664,-24.634
GaiaSource_772757-773504_p.csv.gz,303.757,320.618,-30.688,-23.326
GaiaSource_773505-774449_p.csv.gz,309.381,330.447,-29.983,-19.479
GaiaSource_774450-776043_p.csv.gz,320.650,337.470,-27.270,-16.348
GaiaSource_776044-777230_p.csv.gz,315.019,333.971,-24.610,-14.489
GaiaSource_777231-778401_p.csv.gz,301.478,331.860,-29.987,-9.611
GaiaSource_778402-778884_p.csv.gz,299.184,309.364,-27.771,-22.032
GaiaSource_778885-779312_p.csv.gz,298.126,310.772,-25.612,-19.479
GaiaSource_779313-779914_p.csv.gz,304.463,314.994,-23.313,-16.959
GaiaSource_779915-780373_p.csv.gz,296.727,312.182,-24.619,-14.483
GaiaSource_780374-780679_p.csv.gz,295.320,303.749,-23.314,-18.214
GaiaSource_780680-780934_p.csv.gz,293.562,302.340,-22.018,-16.964
GaiaSource_780935-781145_p.csv.gz,292.501,300.933,-20.420,-16.658
GaiaSource_781146-781445_p.csv.gz,295.319,306.547,-19.468,-14.487
GaiaSource_781446-781856_p.csv.gz,300.073,309.367,-17.894,-12.026
GaiaSource_781857-782176_p.csv.gz,298.129,306.557,-16.178,-11.429
GaiaSource_782177-782770_p.csv.gz,300.942,320.598,-19.455,-9.601
GaiaSource_782771-783517_p.csv.gz,309.381,323.425,-16.953,-9.614
GaiaSource_783518-784479_p.csv.gz,307.974,326.233,-14.473,-4.798
GaiaSource_784480-784992_p.csv.gz,305.158,314.996,-13.239,-7.195
GaiaSource_784993-785417_p.csv.gz,303.756,315.691,-10.803,-4.793
GaiaSource_785418-786096_p.csv.gz,309.385,320.620,-9.124,-2.404
GaiaSource_786097-786431_p.csv.gz,310.087,317.798,-4.776,-0.003
GaiaSource_244595-245391_p.csv.gz,270.000,287.976,54.354,63.445
GaiaSource_245392-245829_p.csv.gz,270.000,317.210,41.814,66.432
GaiaSource_465337-465350_p.csv.gz,276.331,279.140,-19.469,-18.211
GaiaSource_667766-667792_p.csv.gz,221.145,228.315,-64.948,-61.945
GaiaSource_676926-676964_p.csv.gz,266.976,270.001,-46.570,-44.206
GaiaSource_685589-685627_p.csv.gz,248.909,251.717,-32.085,-30.347
GaiaSource_685860-685888_p.csv.gz,251.724,254.705,-28.970,-27.284
GaiaSource_691044-691184_p.csv.gz,186.924,193.578,-52.801,-48.928
GaiaSource_693293-693427_p.csv.gz,216.013,221.998,-46.569,-43.414
GaiaSource_668946-668974_p.csv.gz,234.786,238.693,-56.633,-55.111
GaiaSource_668975-669017_p.csv.gz,235.351,239.997,-55.873,-53.960
GaiaSource_669018-669102_p.csv.gz,232.502,239.376,-55.872,-52.804
GaiaSource_669103-669157_p.csv.gz,233.080,237.596,-54.341,-52.036
GaiaSource_669158-669187_p.csv.gz,228.551,236.469,-57.398,-51.257
GaiaSource_669188-669245_p.csv.gz,226.958,230.868,-57.015,-54.537
GaiaSource_669246-669277_p.csv.gz,228.318,232.493,-55.869,-53.768
GaiaSource_669278-669300_p.csv.gz,228.753,231.690,-55.106,-53.572
GaiaSource_669301-669327_p.csv.gz,225.962,231.428,-55.872,-52.804
GaiaSource_669328-669353_p.csv.gz,225.237,228.747,-55.105,-53.573
GaiaSource_669354-669380_p.csv.gz,225.009,229.384,-54.530,-52.804
GaiaSource_669381-669405_p.csv.gz,227.758,230.399,-53.954,-52.225
GaiaSource_669406-669433_p.csv.gz,226.803,229.654,-53.569,-51.646
GaiaSource_669434-669462_p.csv.gz,227.649,233.999,-54.334,-51.258
GaiaSource_669463-669486_p.csv.gz,230.405,233.729,-53.570,-52.030
GaiaSource_669487-669508_p.csv.gz,230.986,234.526,-52.801,-51.257
GaiaSource_669509-669528_p.csv.gz,232.945,235.384,-52.416,-50.871
GaiaSource_669529-669549_p.csv.gz,231.924,234.856,-52.028,-50.482
GaiaSource_669550-669572_p.csv.gz,229.904,234.338,-52.799,-49.703
GaiaSource_669599-669632_p.csv.gz,228.463,232.100,-52.028,-49.704
GaiaSource_669633-669658_p.csv.gz,230.944,233.331,-51.060,-49.314
GaiaSource_669659-669696_p.csv.gz,215.778,232.841,-60.432,-48.143
GaiaSource_669697-669740_p.csv.gz,214.290,218.570,-60.242,-58.162
GaiaSource_669741-669777_p.csv.gz,214.942,220.341,-58.916,-57.400
GaiaSource_669778-669810_p.csv.gz,216.821,220.903,-58.159,-56.639
GaiaSource_669811-669847_p.csv.gz,213.491,219.991,-58.917,-55.875
GaiaSource_669848-669882_p.csv.gz,212.730,216.401,-58.158,-56.259
GaiaSource_669916-669953_p.csv.gz,215.221,221.459,-57.398,-54.344
GaiaSource_669954-669978_p.csv.gz,220.004,223.040,-57.209,-55.493
GaiaSource_669979-670002_p.csv.gz,219.135,222.577,-56.633,-55.108
GaiaSource_670003-670029_p.csv.gz,220.213,224.041,-55.872,-54.346
GaiaSource_670030-670062_p.csv.gz,221.252,224.992,-55.106,-53.574
GaiaSource_670099-670143_p.csv.gz,217.503,221.246,-55.106,-52.806
GaiaSource_670144-670188_p.csv.gz,219.604,223.196,-54.340,-52.037
GaiaSource_670189-670225_p.csv.gz,212.003,222.350,-57.397,-51.262
GaiaSource_670226-670260_p.csv.gz,211.306,215.211,-56.636,-55.109
GaiaSource_670261-670305_p.csv.gz,212.556,217.499,-55.870,-53.574
GaiaSource_670306-670356_p.csv.gz,210.644,216.733,-55.871,-52.804
GaiaSource_670357-670416_p.csv.gz,210.004,215.175,-55.104,-52.805
GaiaSource_670417-670484_p.csv.gz,212.403,219.346,-54.335,-51.259
GaiaSource_670485-670543_p.csv.gz,216.011,220.588,-53.570,-51.257
GaiaSource_670544-670607_p.csv.gz,215.301,221.535,-52.798,-49.707
GaiaSource_670608-670683_p.csv.gz,214.623,219.994,-52.027,-49.314
GaiaSource_670684-670737_p.csv.gz,216.667,226.363,-54.339,-48.142
GaiaSource_670738-670776_p.csv.gz,223.203,226.799,-53.569,-51.649
GaiaSource_670777-670818_p.csv.gz,224.121,228.460,-52.801,-50.486
GaiaSource_670819-670862_p.csv.gz,222.355,227.545,-52.799,-49.707
GaiaSource_670918-670969_p.csv.gz,223.337,226.666,-50.863,-48.534
GaiaSource_670970-671011_p.csv.gz,224.185,229.998,-51.255,-48.145
GaiaSource_671012-671055_p.csv.gz,226.669,230.724,-50.089,-48.145
GaiaSource_671056-671102_p.csv.gz,228.216,231.425,-48.923,-46.770
GaiaSource_671103-671156_p.csv.gz,225.008,229.868,-49.700,-46.574
GaiaSource_671220-671285_p.csv.gz,220.003,228.809,-51.252,-45.002
GaiaSource_671286-671355_p.csv.gz,220.914,224.999,-49.698,-46.968
GaiaSource_671356-671441_p.csv.gz,218.575,223.820,-49.698,-46.575
GaiaSource_671442-671529_p.csv.gz,220.351,226.551,-48.136,-44.997
GaiaSource_671530-671616_p.csv.gz,223.266,227.999,-46.766,-43.410
GaiaSource_671889-672007_p.csv.gz,260.004,270.000,-64.193,-60.438
GaiaSource_672008-672142_p.csv.gz,263.080,270.000,-63.066,-58.928
GaiaSource_672515-672584_p.csv.gz,257.146,261.628,-60.055,-57.406
GaiaSource_672737-672787_p.csv.gz,254.350,270.000,-60.433,-54.342
GaiaSource_672788-672903_p.csv.gz,264.707,270.000,-59.675,-55.875
GaiaSource_672904-672986_p.csv.gz,261.821,266.086,-58.535,-55.496
GaiaSource_673161-673224_p.csv.gz,262.501,266.326,-55.295,-52.804
GaiaSource_673282-673338_p.csv.gz,258.262,262.171,-57.207,-54.726
GaiaSource_673392-673434_p.csv.gz,256.599,260.814,-55.870,-52.806
GaiaSource_673435-673467_p.csv.gz,254.999,257.935,-55.102,-53.188
GaiaSource_673620-673653_p.csv.gz,259.616,263.076,-52.029,-50.290
GaiaSource_673654-673684_p.csv.gz,257.648,261.126,-52.801,-49.704
GaiaSource_673791-673834_p.csv.gz,248.577,257.487,-60.430,-48.144
GaiaSource_673835-673873_p.csv.gz,248.700,253.446,-58.919,-57.401
GaiaSource_673910-673941_p.csv.gz,246.979,251.601,-58.917,-55.875
GaiaSource_673968-673990_p.csv.gz,246.003,249.998,-57.399,-55.875
GaiaSource_674016-674036_p.csv.gz,246.525,248.823,-56.635,-55.108
GaiaSource_674148-674170_p.csv.gz,251.252,253.467,-54.724,-53.190
GaiaSource_674171-674193_p.csv.gz,248.939,252.724,-55.872,-52.803
GaiaSource_674194-674213_p.csv.gz,248.212,251.250,-55.105,-53.574
GaiaSource_674656-674683_p.csv.gz,245.771,247.922,-52.026,-50.094
GaiaSource_674684-674702_p.csv.gz,243.532,247.288,-52.800,-49.704
GaiaSource_674703-674732_p.csv.gz,242.318,245.768,-52.028,-50.482
GaiaSource_674733-674782_p.csv.gz,242.575,246.664,-51.255,-49.120
GaiaSource_674783-674825_p.csv.gz,243.336,255.305,-54.337,-48.143
GaiaSource_674826-674848_p.csv.gz,253.099,255.598,-53.763,-52.032
GaiaSource_674868-674887_p.csv.gz,252.358,255.879,-52.798,-51.259
GaiaSource_674888-674911_p.csv.gz,254.119,256.152,-52.413,-50.484
GaiaSource_674912-674930_p.csv.gz,252.693,254.571,-52.029,-50.483
GaiaSource_674931-674950_p.csv.gz,251.288,254.716,-52.800,-49.705
GaiaSource_674951-674967_p.csv.gz,250.590,252.691,-52.414,-50.870
GaiaSource_684301-684335_p.csv.gz,248.908,251.717,-37.920,-36.424
GaiaSource_684373-684412_p.csv.gz,250.315,253.123,-36.422,-34.592
GaiaSource_684413-684463_p.csv.gz,247.501,252.070,-37.168,-34.232
GaiaSource_684464-684500_p.csv.gz,248.206,251.541,-35.681,-34.229
GaiaSource_684501-684534_p.csv.gz,248.910,251.717,-34.951,-33.333
GaiaSource_684535-684615_p.csv.gz,243.284,250.838,-38.681,-32.799
GaiaSource_684616-684687_p.csv.gz,242.582,247.496,-37.162,-34.231
GaiaSource_684688-684761_p.csv.gz,241.881,246.090,-36.418,-33.876
GaiaSource_684762-684823_p.csv.gz,243.284,248.905,-35.682,-32.800
GaiaSource_684824-684881_p.csv.gz,246.098,249.960,-34.950,-32.803
GaiaSource_670063-670098_p.csv.gz,218.301,224.079,-55.870,-52.806
GaiaSource_674037-674062_p.csv.gz,247.022,253.999,-57.396,-54.344
GaiaSource_674849-674867_p.csv.gz,252.004,253.959,-53.379,-52.030
